epoch,step,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step
0,4,,1.2404675483703613,,3.4572296142578125
0,9,,0.9703936576843262,,2.6389832496643066
0,9,1.3098360300064087,,3.927499771118164,
1,14,,0.9350324869155884,,2.5472962856292725
1,19,,0.9179655909538269,,2.504190683364868
1,19,0.929714024066925,,2.533933401107788,
2,24,,0.9167252779006958,,2.501086473464966
2,29,,0.9072991609573364,,2.4776220321655273
2,29,0.914921760559082,,2.496621608734131,
3,34,,0.9114013910293579,,2.487806558609009
3,39,,0.9050858616828918,,2.472144365310669
3,39,0.9063445925712585,,2.4752819538116455,
4,44,,0.9002422094345093,,2.4601988792419434
4,49,,0.8988568186759949,,2.4567930698394775
4,49,0.9015315175056458,,2.4633772373199463,
5,54,,0.8971298336982727,,2.4525537490844727
5,59,,0.8965521454811096,,2.4511373043060303
5,59,0.8991333246231079,,2.4574851989746094,
6,64,,0.898710310459137,,2.456433057785034
6,69,,0.8987874388694763,,2.45662260055542
6,69,0.8975765109062195,,2.4536643028259277,
7,74,,0.9004277586936951,,2.460655689239502
7,79,,0.8922816514968872,,2.440692186355591
7,79,0.8965539932250977,,2.4511475563049316,
8,84,,0.8948699831962585,,2.4470176696777344
8,89,,0.8988951444625854,,2.4568872451782227
8,89,0.8957630395889282,,2.4492104053497314,
9,94,,0.8953698873519897,,2.4482412338256836
9,99,,0.8886520862579346,,2.431849479675293
9,99,0.8952719569206238,,2.4480183124542236,
10,104,,0.8939512372016907,,2.444770574569702
10,109,,0.8961940407752991,,2.4502596855163574
10,109,0.8949106335639954,,2.4471218585968018,
11,114,,0.8956120610237122,,2.448834180831909
11,119,,0.9013070464134216,,2.462820053100586
11,119,0.8949292302131653,,2.447176456451416,
12,124,,0.8989167213439941,,2.456940174102783
12,129,,0.9002315998077393,,2.4601728916168213
12,129,0.8946067690849304,,2.4463894367218018,
13,134,,0.8932648301124573,,2.4430928230285645
13,139,,0.8947969675064087,,2.4468390941619873
13,139,0.8942803144454956,,2.4455857276916504,
14,144,,0.8908083438873291,,2.437098741531372
14,149,,0.8986345529556274,,2.456247091293335
14,149,0.8941670656204224,,2.4453110694885254,
15,154,,0.8938884735107422,,2.4446170330047607
15,159,,0.893822193145752,,2.444455146789551
15,159,0.8944457769393921,,2.4459927082061768,
16,164,,0.8985115885734558,,2.4559450149536133
16,169,,0.8911947011947632,,2.4380407333374023
16,169,0.89399653673172,,2.4448940753936768,
