epoch,step,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step
0,4,,1.0794514417648315,,2.9430649280548096
0,9,,0.9553358554840088,,2.599543809890747
0,9,1.2280514240264893,,3.640916347503662,
1,14,,0.9345073699951172,,2.545958995819092
1,19,,0.9191372990608215,,2.507126569747925
1,19,0.933149516582489,,2.5425944328308105,
2,24,,0.9163639545440674,,2.50018310546875
2,29,,0.9136938452720642,,2.493516206741333
2,29,0.9173781275749207,,2.5027711391448975,
3,34,,0.9068946242332458,,2.4766197204589844
3,39,,0.9076300263404846,,2.4784417152404785
3,39,0.9080182313919067,,2.4794116020202637,
4,44,,0.9090814590454102,,2.482041597366333
4,49,,0.9049645662307739,,2.471844434738159
4,49,0.9035338163375854,,2.468322992324829,
5,54,,0.899925708770752,,2.4594204425811768
5,59,,0.9014001488685608,,2.4630494117736816
5,59,0.9010693430900574,,2.4622433185577393,
6,64,,0.8998799920082092,,2.459307909011841
6,69,,0.8993150591850281,,2.457918882369995
6,69,0.8993438482284546,,2.4579920768737793,
7,74,,0.8964874744415283,,2.4509787559509277
7,79,,0.9005033373832703,,2.460841417312622
7,79,0.8982517123222351,,2.455322504043579,
8,84,,0.8976781964302063,,2.4538991451263428
8,89,,0.9006323218345642,,2.4611589908599854
8,89,0.8974658250808716,,2.4533848762512207,
9,94,,0.8953704833984375,,2.448242664337158
9,99,,0.8963354229927063,,2.450606107711792
9,99,0.896761417388916,,2.4516549110412598,
10,104,,0.8943833112716675,,2.445827007293701
10,109,,0.8956719636917114,,2.4489810466766357
10,109,0.8961648941040039,,2.450197696685791,
11,114,,0.89250648021698,,2.4412410259246826
11,119,,0.892585039138794,,2.4414327144622803
11,119,0.895675778388977,,2.4489963054656982,
12,124,,0.8968607187271118,,2.4518940448760986
12,129,,0.8928217887878418,,2.4420108795166016
12,129,0.8952564001083374,,2.447969913482666,
13,134,,0.8959402441978455,,2.4496381282806396
13,139,,0.8997836112976074,,2.459070920944214
13,139,0.8945921063423157,,2.446354389190674,
14,144,,0.8951782584190369,,2.447772264480591
14,149,,0.8881882429122925,,2.4307217597961426
14,149,0.8941753506660461,,2.4453272819519043,
15,154,,0.8883004784584045,,2.430994749069214
15,159,,0.8971452116966248,,2.45259165763855
15,159,0.893774688243866,,2.444347858428955,
16,164,,0.8934118151664734,,2.4434521198272705
16,169,,0.8943225741386414,,2.445678472518921
16,169,0.8939880132675171,,2.44486403465271,
17,174,,0.8945976495742798,,2.4463512897491455
17,179,,0.8901402354240417,,2.435471296310425
17,179,0.894300639629364,,2.4456372261047363,
18,184,,0.893282949924469,,2.4431374073028564
18,189,,0.8960773944854736,,2.4499740600585938
18,189,0.8935765027999878,,2.443862199783325,
19,194,,0.8937855362892151,,2.4443655014038086
19,199,,0.8916015625,,2.439032793045044
19,199,0.8932719230651855,,2.443114757537842,
20,204,,0.8891220092773438,,2.432992696762085
20,209,,0.8884251713752747,,2.431297779083252
20,209,0.8927930593490601,,2.4419546127319336,
21,214,,0.8883551359176636,,2.4311275482177734
21,219,,0.8951007723808289,,2.447582483291626
21,219,0.8921399116516113,,2.4403505325317383,
22,224,,0.8897406458854675,,2.4344983100891113
22,229,,0.8956040740013123,,2.448814630508423
22,229,0.8917940258979797,,2.439511775970459,
23,234,,0.8914207816123962,,2.438591957092285
23,239,,0.8931677341461182,,2.4428558349609375
23,239,0.8917972445487976,,2.4395201206207275,
24,244,,0.8887526988983154,,2.4320943355560303
24,249,,0.8901361227035522,,2.4354612827301025
24,249,0.89173823595047,,2.43937087059021,
25,254,,0.8924133777618408,,2.441013813018799
25,259,,0.8923835754394531,,2.4409408569335938
25,259,0.8915342092514038,,2.438872814178467,
26,264,,0.8936706185340881,,2.444084644317627
26,269,,0.8871541619300842,,2.4282095432281494
26,269,0.8912199139595032,,2.4381096363067627,
27,274,,0.8975710272789001,,2.4536361694335938
27,279,,0.8939699530601501,,2.4448163509368896
27,279,0.8909581303596497,,2.437474250793457,
28,284,,0.8882049322128296,,2.43076229095459
28,289,,0.8920806646347046,,2.4402015209198
28,289,0.8907788991928101,,2.437035322189331,
29,294,,0.8877926468849182,,2.429760456085205
29,299,,0.8878468871116638,,2.429892063140869
29,299,0.8905685544013977,,2.436521291732788,
30,304,,0.8875453472137451,,2.429159641265869
30,309,,0.8934775590896606,,2.443612813949585
30,309,0.8905337452888489,,2.436434745788574,
31,314,,0.8893324732780457,,2.433504819869995
31,319,,0.8936840295791626,,2.444117546081543
31,319,0.8903142213821411,,2.4358983039855957,
32,324,,0.8912210464477539,,2.4381048679351807
32,329,,0.8894439935684204,,2.4337761402130127
32,329,0.8902756571769714,,2.435809850692749,
33,334,,0.8882071375846863,,2.430767774581909
33,339,,0.8879024982452393,,2.4300272464752197
33,339,0.8901659250259399,,2.435537815093994,
34,344,,0.8931484818458557,,2.4428086280822754
34,349,,0.8892929553985596,,2.433408498764038
34,349,0.8903682827949524,,2.436037302017212,
35,354,,0.892158031463623,,2.4403905868530273
35,359,,0.8853738903999329,,2.4238905906677246
35,359,0.8901318311691284,,2.435457706451416,
36,364,,0.8917438983917236,,2.439380168914795
36,369,,0.889122486114502,,2.4329938888549805
36,369,0.890214741230011,,2.435659408569336,
37,374,,0.8898988366127014,,2.4348833560943604
37,379,,0.8864327669143677,,2.4264583587646484
37,379,0.8903108835220337,,2.4358911514282227,
38,384,,0.8862481117248535,,2.4260106086730957
38,389,,0.8876618146896362,,2.4294426441192627
38,389,0.8904460072517395,,2.4362308979034424,
39,394,,0.8948584794998169,,2.4469895362854004
39,399,,0.8916133046150208,,2.439061403274536
39,399,0.8902780413627625,,2.4358129501342773,
40,404,,0.8926423788070679,,2.441572666168213
40,409,,0.8826430439949036,,2.4172801971435547
40,409,0.8901988863945007,,2.4356319904327393,
41,414,,0.8927361369132996,,2.4418017864227295
41,419,,0.892263650894165,,2.440648317337036
41,419,0.8908249139785767,,2.4371538162231445,
42,424,,0.8936926126480103,,2.444138288497925
42,429,,0.8913750052452087,,2.4384803771972656
42,429,0.8908709287643433,,2.4372551441192627,
43,434,,0.8924328088760376,,2.441061019897461
43,439,,0.8931015729904175,,2.4426941871643066
43,439,0.890923023223877,,2.4373886585235596,
44,444,,0.8912780284881592,,2.438243865966797
44,449,,0.8934546709060669,,2.443556785583496
44,449,0.8915313482284546,,2.438875198364258,
45,454,,0.8889397978782654,,2.432549476623535
45,459,,0.8889954090118408,,2.4326846599578857
45,459,0.8910762071609497,,2.437757730484009,
46,464,,0.8946155905723572,,2.4463953971862793
46,469,,0.8993380069732666,,2.457975387573242
46,469,0.890905499458313,,2.437356948852539,
47,474,,0.8935632705688477,,2.443822145462036
47,479,,0.8916230797767639,,2.4390854835510254
47,479,0.8913460969924927,,2.4384145736694336,
48,484,,0.8924301266670227,,2.441054582595825
48,489,,0.8898923397064209,,2.4348676204681396
48,489,0.8908330202102661,,2.4371652603149414,
49,494,,0.8927115201950073,,2.441741466522217
49,499,,0.8811486959457397,,2.413670778274536
49,499,0.8897172808647156,,2.434459924697876,
50,504,,0.891398549079895,,2.43853759765625
50,509,,0.892195463180542,,2.4404819011688232
50,509,0.8895575404167175,,2.43405818939209,
51,514,,0.8899155855178833,,2.4349241256713867
51,519,,0.8927385210990906,,2.441807508468628
51,519,0.8894520998001099,,2.4338035583496094,
52,524,,0.890632688999176,,2.436671018600464
52,529,,0.890503466129303,,2.4363560676574707
52,529,0.8893270492553711,,2.4334967136383057,
53,534,,0.8929672241210938,,2.442366123199463
53,539,,0.8947458267211914,,2.446713924407959
53,539,0.8896578550338745,,2.434317111968994,
54,544,,0.885319709777832,,2.4237592220306396
54,549,,0.8908097147941589,,2.4371023178100586
54,549,0.8895150423049927,,2.433958053588867,
55,554,,0.8875623941421509,,2.4292008876800537
55,559,,0.8867874145507812,,2.427319049835205
55,559,0.8899011611938477,,2.4348959922790527,
56,564,,0.890087902545929,,2.4353439807891846
56,569,,0.890623927116394,,2.4366495609283447
56,569,0.889410674571991,,2.4337105751037598,
57,574,,0.890446662902832,,2.4362175464630127
57,579,,0.8872774839401245,,2.428508996963501
57,579,0.8892277479171753,,2.4332592487335205,
58,584,,0.8864917159080505,,2.4266016483306885
58,589,,0.8877955079078674,,2.429767608642578
58,589,0.8893789052963257,,2.433624267578125,
59,594,,0.891482412815094,,2.438742160797119
59,599,,0.8879244923591614,,2.4300808906555176
59,599,0.8894107937812805,,2.433704376220703,
