epoch,step,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step
0,4,,1.471448540687561,,4.355539798736572
0,9,,1.36742103099823,,3.9252147674560547
0,14,,1.2543991804122925,,3.5057315826416016
0,19,,1.1422128677368164,,3.133695125579834
0,24,,1.0214731693267822,,2.777283191680908
0,29,,0.9629212617874146,,2.619337320327759
0,34,,0.950193464756012,,2.586210012435913
0,39,,0.9402768611907959,,2.560690402984619
0,44,,0.9221721291542053,,2.514746904373169
0,49,,0.9248695373535156,,2.5215394496917725
0,54,,0.9204215407371521,,2.510348320007324
0,59,,0.9140455722808838,,2.4943933486938477
0,64,,0.9148215651512146,,2.4963297843933105
0,69,,0.9071332812309265,,2.4772109985351562
0,74,,0.9067274928092957,,2.476205825805664
0,79,,0.910358190536499,,2.485212802886963
0,84,,0.9033911228179932,,2.4679582118988037
0,89,,0.9064803719520569,,2.4755942821502686
0,94,,0.9025048017501831,,2.4657716751098633
0,99,,0.903131902217865,,2.467318534851074
0,99,1.013031005859375,,2.8045995235443115,
1,104,,0.899350643157959,,2.4580066204071045
1,109,,0.9037397503852844,,2.4688186645507812
1,114,,0.8987654447555542,,2.456568479537964
1,119,,0.8964868187904358,,2.4509775638580322
1,124,,0.9021114706993103,,2.4648020267486572
1,129,,0.9002779126167297,,2.460286855697632
1,134,,0.9002189040184021,,2.460141658782959
1,139,,0.8959646821022034,,2.449697971343994
1,144,,0.8950180411338806,,2.4473800659179688
1,149,,0.8992558717727661,,2.4577736854553223
1,154,,0.8919228315353394,,2.439816474914551
1,159,,0.8953437805175781,,2.4481773376464844
1,164,,0.8987773060798645,,2.4565975666046143
1,169,,0.8980910181999207,,2.4549124240875244
1,174,,0.8980266451835632,,2.45475435256958
1,179,,0.9003835916519165,,2.4605467319488525
1,184,,0.8955765962600708,,2.448747396469116
1,189,,0.8942440748214722,,2.445486545562744
1,194,,0.8981572985649109,,2.4550750255584717
1,199,,0.8955312967300415,,2.448636531829834
1,199,0.8990546464920044,,2.4572978019714355,
2,204,,0.8959799408912659,,2.449735164642334
2,209,,0.8994762301445007,,2.458315372467041
2,214,,0.8966026306152344,,2.451261281967163
2,219,,0.8979395031929016,,2.454540252685547
2,224,,0.895410418510437,,2.448340654373169
2,229,,0.8980517983436584,,2.4548161029815674
2,234,,0.8993660807609558,,2.4580445289611816
2,239,,0.8912813067436218,,2.4382517337799072
2,244,,0.8946289420127869,,2.446427822113037
2,249,,0.8979860544204712,,2.4546546936035156
2,254,,0.8964159488677979,,2.450803756713867
2,259,,0.8937896490097046,,2.444375514984131
2,264,,0.8913548588752747,,2.4384310245513916
2,269,,0.8973789811134338,,2.453165054321289
2,274,,0.8992219567298889,,2.4576902389526367
2,279,,0.8973390460014343,,2.453066825866699
2,284,,0.8957623839378357,,2.449202299118042
2,289,,0.8991840481758118,,2.457597017288208
2,294,,0.8960919976234436,,2.450009822845459
2,299,,0.8935604691505432,,2.443815231323242
2,299,0.8949996829032898,,2.4473514556884766,
3,304,,0.8931456804275513,,2.4428019523620605
3,309,,0.8935931324958801,,2.4438953399658203
3,314,,0.8885813355445862,,2.4316775798797607
3,319,,0.8912762403488159,,2.438239574432373
3,324,,0.8941818475723267,,2.4453344345092773
3,329,,0.8903412818908691,,2.4359610080718994
3,334,,0.8887892365455627,,2.432183265686035
3,339,,0.8870775103569031,,2.428023338317871
3,344,,0.8880234360694885,,2.430321216583252
3,349,,0.8904175758361816,,2.4361467361450195
3,354,,0.8860138058662415,,2.4254422187805176
3,359,,0.8907011151313782,,2.436837673187256
3,364,,0.8980363011360168,,2.454777956008911
3,369,,0.8910860419273376,,2.4377758502960205
3,374,,0.8935050368309021,,2.4436798095703125
3,379,,0.8841628432273865,,2.42095685005188
3,384,,0.895081639289856,,2.447535753250122
3,389,,0.8994016051292419,,2.458131790161133
3,394,,0.8921788930892944,,2.440441370010376
3,399,,0.8940723538398743,,2.4450666904449463
3,399,0.8925227522850037,,2.4412953853607178,
4,404,,0.8898429274559021,,2.4347472190856934
4,409,,0.8881030082702637,,2.4305148124694824
4,414,,0.8979435563087463,,2.454550266265869
4,419,,0.886210560798645,,2.4259192943573
4,424,,0.8915997743606567,,2.439028739929199
4,429,,0.8916940689086914,,2.439258575439453
4,434,,0.8881375193595886,,2.430598735809326
4,439,,0.886808454990387,,2.427370309829712
4,444,,0.8943924307823181,,2.4458494186401367
4,449,,0.8957183957099915,,2.449094772338867
4,454,,0.8926051259040833,,2.441481828689575
4,459,,0.8878623247146606,,2.429929733276367
4,464,,0.8934910297393799,,2.443645715713501
4,469,,0.890722393989563,,2.436889410018921
4,474,,0.8892867565155029,,2.4333934783935547
4,479,,0.890419602394104,,2.4361517429351807
4,484,,0.8892713785171509,,2.4333560466766357
4,489,,0.8862211108207703,,2.4259450435638428
4,494,,0.8919698596000671,,2.4399311542510986
4,499,,0.8880302906036377,,2.430337905883789
4,499,0.8918229937553406,,2.439589023590088,
5,504,,0.8901418447494507,,2.4354751110076904
5,509,,0.8895983099937439,,2.4341516494750977
5,514,,0.8869083523750305,,2.427612781524658
5,519,,0.8933517932891846,,2.443305492401123
5,524,,0.8929007053375244,,2.4422037601470947
5,529,,0.8863088488578796,,2.4261579513549805
5,534,,0.8911827206611633,,2.438011407852173
5,539,,0.8930336833000183,,2.442528247833252
5,544,,0.8896570801734924,,2.4342949390411377
5,549,,0.890393078327179,,2.436087131500244
5,554,,0.8911267518997192,,2.4378750324249268
5,559,,0.8915084004402161,,2.4388058185577393
5,564,,0.8892216682434082,,2.4332351684570312
5,569,,0.8993277549743652,,2.4579503536224365
5,574,,0.88756263256073,,2.429201602935791
5,579,,0.8919863700866699,,2.439971685409546
5,584,,0.8948517441749573,,2.4469730854034424
5,589,,0.8879959583282471,,2.4302544593811035
5,594,,0.887678861618042,,2.4294841289520264
5,599,,0.8897247910499573,,2.434459686279297
5,599,0.890852153301239,,2.4372200965881348,
6,604,,0.8875920176506042,,2.4292731285095215
6,609,,0.8904302716255188,,2.4361777305603027
6,614,,0.8901662230491638,,2.4355344772338867
6,619,,0.8895205855369568,,2.43396258354187
6,624,,0.8875829577445984,,2.429250955581665
6,629,,0.8887221217155457,,2.4320199489593506
6,634,,0.8909642100334167,,2.43747878074646
6,639,,0.8924776315689087,,2.4411706924438477
6,644,,0.8955522775650024,,2.44868803024292
6,649,,0.8870998024940491,,2.4280776977539062
6,654,,0.8886702060699463,,2.4318935871124268
6,659,,0.8875061869621277,,2.4290645122528076
6,664,,0.8951418995857239,,2.447683095932007
6,669,,0.8941715955734253,,2.4453091621398926
6,674,,0.8906301259994507,,2.4366648197174072
6,679,,0.8872712254524231,,2.4284939765930176
