epoch,step,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step
0,4,,1.4486006498336792,,4.257153511047363
0,9,,1.0934722423553467,,2.984619379043579
0,14,,0.9083624482154846,,2.480257749557495
0,19,,0.901465654373169,,2.4632105827331543
0,24,,0.8916904330253601,,2.4392497539520264
0,29,,0.9018464684486389,,2.464148998260498
0,34,,0.897132158279419,,2.45255970954895
0,39,,0.8925356864929199,,2.441312313079834
0,44,,0.8988121747970581,,2.4566831588745117
0,49,,0.8912256360054016,,2.4381163120269775
0,54,,0.886958122253418,,2.4277334213256836
0,59,,0.8881065845489502,,2.43052339553833
0,64,,0.8899063467979431,,2.434901714324951
0,69,,0.885956346988678,,2.425302743911743
0,74,,0.8921777009963989,,2.4404385089874268
0,79,,0.885607123374939,,2.4244558811187744
0,84,,0.890089213848114,,2.435346841812134
0,89,,0.8884848356246948,,2.431442975997925
0,94,,0.8898940682411194,,2.4348719120025635
0,99,,0.8900055289268494,,2.435143232345581
0,99,0.9513647556304932,,2.641111373901367,
1,104,,0.8829625248908997,,2.4180526733398438
1,109,,0.8910256028175354,,2.4376285076141357
1,114,,0.8895860910415649,,2.434122085571289
1,119,,0.890127956867218,,2.435441255569458
1,124,,0.8863069415092468,,2.4261534214019775
1,129,,0.8924570679664612,,2.4411203861236572
1,134,,0.8907379508018494,,2.436927556991577
1,139,,0.8856785893440247,,2.4246292114257812
1,144,,0.881775975227356,,2.4151852130889893
1,149,,0.8915738463401794,,2.438965320587158
1,154,,0.8866841197013855,,2.4270684719085693
1,159,,0.8917388319969177,,2.4393675327301025
1,164,,0.8885065913200378,,2.4314956665039062
1,169,,0.8928226828575134,,2.4420130252838135
1,174,,0.8907594084739685,,2.4369795322418213
1,179,,0.8880205750465393,,2.430314302444458
1,184,,0.8871886730194092,,2.428293228149414
1,189,,0.8928459882736206,,2.4420697689056396
1,194,,0.8900917768478394,,2.4353530406951904
1,199,,0.8865199089050293,,2.4266700744628906
1,199,0.8894836902618408,,2.433891534805298,
2,204,,0.8914265036582947,,2.438606023788452
2,209,,0.8870945572853088,,2.4280648231506348
2,214,,0.8877372741699219,,2.429625988006592
2,219,,0.8857957124710083,,2.4249134063720703
2,224,,0.8903456330299377,,2.43597149848938
2,229,,0.8910985589027405,,2.4378063678741455
2,234,,0.8911282420158386,,2.4378786087036133
2,239,,0.8970009684562683,,2.452237844467163
2,244,,0.8870336413383484,,2.427917003631592
2,249,,0.8874671459197998,,2.4289698600769043
2,254,,0.8843694925308228,,2.421457290649414
2,259,,0.8850111961364746,,2.423011541366577
2,264,,0.8913745880126953,,2.43847918510437
2,269,,0.892812192440033,,2.4419872760772705
2,274,,0.8898988366127014,,2.4348833560943604
2,279,,0.8869678974151611,,2.427757501602173
2,284,,0.8907040357589722,,2.436844825744629
2,289,,0.8890479207038879,,2.432812213897705
2,294,,0.8883295059204102,,2.431065320968628
2,299,,0.8927789926528931,,2.441906452178955
2,299,0.889780580997467,,2.4346120357513428,
3,304,,0.8892165422439575,,2.433222532272339
3,309,,0.8892569541931152,,2.433320999145508
3,314,,0.887506902217865,,2.4290664196014404
3,319,,0.8848683834075928,,2.422665596008301
3,324,,0.8892948627471924,,2.43341326713562
3,329,,0.8850608468055725,,2.4231319427490234
3,334,,0.8898404836654663,,2.434741258621216
3,339,,0.8921628594398499,,2.4404022693634033
3,344,,0.8877411484718323,,2.4296352863311768
3,349,,0.8887109160423279,,2.431992769241333
3,354,,0.8970593810081482,,2.452381134033203
3,359,,0.8938211798667908,,2.4444525241851807
3,364,,0.8987786769866943,,2.456601142883301
3,369,,0.8904201984405518,,2.4361531734466553
3,374,,0.8995110392570496,,2.4584007263183594
3,379,,0.8974670171737671,,2.453380823135376
3,384,,0.8875094652175903,,2.429072618484497
3,389,,0.8856654167175293,,2.4245972633361816
3,394,,0.8954076170921326,,2.448333740234375
3,399,,0.8868366479873657,,2.427438735961914
3,399,0.8899135589599609,,2.434936761856079,
4,404,,0.888980507850647,,2.4326484203338623
4,409,,0.8857799172401428,,2.424874782562256
4,414,,0.8927006721496582,,2.4417152404785156
4,419,,0.890148937702179,,2.435492515563965
4,424,,0.892553448677063,,2.4413557052612305
4,429,,0.8894550204277039,,2.433802843093872
4,434,,0.8973414301872253,,2.4530727863311768
4,439,,0.8905106782913208,,2.436373710632324
4,444,,0.8926318287849426,,2.441547155380249
4,449,,0.8941760659217834,,2.4453201293945312
4,454,,0.8911494016647339,,2.4379303455352783
