epoch,step,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step
0,4,,1.315165638923645,,3.7253682613372803
0,9,,0.9402325749397278,,2.560577154159546
0,9,1.2714732885360718,,3.726417064666748,
1,14,,0.900705099105835,,2.4613380432128906
1,19,,0.8988235592842102,,2.4567112922668457
1,19,0.9068129658699036,,2.4765965938568115,
2,24,,0.8951879739761353,,2.447796106338501
2,29,,0.8848395943641663,,2.422595739364624
2,29,0.8958998918533325,,2.4495723247528076,
3,34,,0.8982211947441101,,2.4552319049835205
3,39,,0.8913317322731018,,2.4383749961853027
3,39,0.8942616581916809,,2.4455726146698,
4,44,,0.890722393989563,,2.436889410018921
4,49,,0.892074704170227,,2.4401872158050537
4,49,0.8921557664871216,,2.4403886795043945,
5,54,,0.8906876444816589,,2.43680477142334
5,59,,0.8867694735527039,,2.4272756576538086
5,59,0.8904030919075012,,2.4361228942871094,
6,64,,0.8886038661003113,,2.431732177734375
6,69,,0.8866972923278809,,2.427100419998169
6,69,0.8889503479003906,,2.4325852394104004,
7,74,,0.8910902738571167,,2.437786102294922
7,79,,0.8864750266075134,,2.426561117172241
7,79,0.889177680015564,,2.4331371784210205,
8,84,,0.8846994042396545,,2.4222562313079834
8,89,,0.8867191076278687,,2.4271533489227295
8,89,0.8886393308639526,,2.4318344593048096,
9,94,,0.8899186849594116,,2.434931755065918
9,99,,0.8925938606262207,,2.4414541721343994
9,99,0.8888397216796875,,2.4323153495788574,
