epoch,step,train_loss_epoch,train_loss_step
0,4,,0.8662611842155457
0,9,,0.8375949859619141
0,14,,0.7983738780021667
0,19,,0.755416214466095
0,24,,0.7791410088539124
0,29,,0.7310510873794556
0,34,,0.703184187412262
0,39,,0.6700334548950195
0,44,,0.6296244859695435
0,49,,0.6123133897781372
0,54,,0.6129805445671082
0,59,,0.5718724727630615
0,62,0.7227709889411926,
1,64,,0.5776423215866089
1,69,,0.5702709555625916
1,74,,0.5695147514343262
1,79,,0.5661011338233948
1,84,,0.5623321533203125
1,89,,0.5722182989120483
1,94,,0.5658332705497742
1,99,,0.5666100382804871
1,104,,0.5697725415229797
1,109,,0.5618907809257507
1,114,,0.5618094205856323
1,119,,0.5623573064804077
1,124,,0.5694316029548645
1,125,0.5659615397453308,
2,129,,0.5625702142715454
2,134,,0.562666654586792
2,139,,0.5715498328208923
2,144,,0.5754377245903015
2,149,,0.567398726940155
2,154,,0.5601308345794678
2,159,,0.5617685317993164
2,164,,0.5624857544898987
2,169,,0.5680437684059143
2,174,,0.5589152574539185
2,179,,0.5641613006591797
2,184,,0.5554395914077759
2,188,0.5602009892463684,
3,189,,0.5520883202552795
3,194,,0.558321475982666
3,199,,0.5684647560119629
3,204,,0.5493569374084473
3,209,,0.5602408051490784
3,214,,0.5665906071662903
3,219,,0.5609623789787292
3,224,,0.5660405158996582
3,229,,0.5612582564353943
3,234,,0.5518062114715576
3,239,,0.5622119903564453
3,244,,0.5549425482749939
3,249,,0.5524809956550598
3,251,0.5589935183525085,
4,254,,0.5569038391113281
4,259,,0.5590171217918396
4,264,,0.5473310947418213
4,269,,0.5667633414268494
4,274,,0.5529049038887024
4,279,,0.5415223240852356
4,284,,0.550186038017273
4,289,,0.5596365928649902
4,294,,0.5556879639625549
4,299,,0.5399209260940552
4,304,,0.5513409972190857
4,309,,0.5642067790031433
4,314,,0.5582703948020935
4,314,0.5584777593612671,
5,319,,0.5626811385154724
5,324,,0.578092098236084
5,329,,0.5578999519348145
