epoch,step,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step
0,4,,1.3936066627502441,,4.029356956481934
0,9,,1.0547230243682861,,2.8711798191070557
0,14,,0.9304047226905823,,2.5355353355407715
0,19,,0.9171152710914612,,2.5020623207092285
0,24,,0.908397912979126,,2.4803457260131836
0,29,,0.8972449898719788,,2.452836275100708
0,34,,0.8886227011680603,,2.4317779541015625
0,39,,0.8928335309028625,,2.4420394897460938
0,44,,0.8891234397888184,,2.4329960346221924
0,49,,0.881635844707489,,2.414846897125244
0,54,,0.8883421421051025,,2.431096076965332
0,59,,0.8832074999809265,,2.4186453819274902
0,64,,0.8894704580307007,,2.43384051322937
0,69,,0.8930796384811401,,2.442640542984009
0,74,,0.8964670896530151,,2.4509289264678955
0,79,,0.8846483826637268,,2.4221324920654297
0,84,,0.8835986256599426,,2.4195914268493652
0,89,,0.8862886428833008,,2.4261088371276855
0,94,,0.8941988348960876,,2.445375919342041
0,99,,0.8887556195259094,,2.4321014881134033
0,99,0.9471372961997986,,2.6294775009155273,
1,104,,0.8944758772850037,,2.4460535049438477
1,109,,0.8866055607795715,,2.426877975463867
1,114,,0.8928582668304443,,2.4420998096466064
1,119,,0.8909285068511963,,2.437391757965088
1,124,,0.8896734118461609,,2.4343345165252686
1,129,,0.8887813687324524,,2.432164192199707
1,134,,0.8882827758789062,,2.4309518337249756
1,139,,0.8867756724357605,,2.427290678024292
1,144,,0.88919997215271,,2.43318247795105
1,149,,0.8794742226600647,,2.409632682800293
1,154,,0.8908089399337769,,2.437100410461426
1,159,,0.8901526927947998,,2.4355015754699707
1,164,,0.888664186000824,,2.4318790435791016
1,169,,0.8851679563522339,,2.423391342163086
1,174,,0.8895630836486816,,2.4340660572052
1,179,,0.8935691118240356,,2.4438364505767822
1,184,,0.8930519223213196,,2.442573070526123
1,189,,0.8892256021499634,,2.4332447052001953
1,194,,0.8949471116065979,,2.447206497192383
1,199,,0.8920199275016785,,2.4400534629821777
1,199,0.8893975019454956,,2.4336774349212646,
2,204,,0.884072482585907,,2.4207382202148438
2,209,,0.8896304965019226,,2.434230089187622
2,214,,0.8905076384544373,,2.436366081237793
2,219,,0.8930099010467529,,2.4424703121185303
2,224,,0.8920860290527344,,2.4402146339416504
2,229,,0.8886818289756775,,2.43192195892334
2,234,,0.8850931525230408,,2.4232101440429688
2,239,,0.8851919174194336,,2.4234495162963867
2,244,,0.8867493867874146,,2.4272267818450928
2,249,,0.8862685561180115,,2.426060199737549
2,254,,0.8893694281578064,,2.4335947036743164
2,259,,0.8939045667648315,,2.4446566104888916
2,264,,0.887113094329834,,2.428109884262085
2,269,,0.8899494409561157,,2.435006618499756
2,274,,0.8905538320541382,,2.436478614807129
2,279,,0.8910639882087708,,2.4377219676971436
2,284,,0.8920572400093079,,2.4401445388793945
2,289,,0.8814259767532349,,2.414340019226074
2,294,,0.8912234306335449,,2.438110828399658
2,299,,0.8916953206062317,,2.4392616748809814
2,299,0.8888190984725952,,2.432269334793091,
3,304,,0.8894168734550476,,2.4337103366851807
3,309,,0.8843821287155151,,2.421487808227539
3,314,,0.8953019380569458,,2.44807505607605
3,319,,0.8961923122406006,,2.4502556324005127
3,324,,0.8907550573348999,,2.43696928024292
3,329,,0.8883519768714905,,2.431119918823242
3,334,,0.885094404220581,,2.423213243484497
3,339,,0.8854765892028809,,2.4241394996643066
3,344,,0.8901278376579285,,2.435441017150879
3,349,,0.8925957679748535,,2.4414589405059814
3,354,,0.8886850476264954,,2.43192982673645
3,359,,0.8894532322883606,,2.4337987899780273
3,364,,0.8927798271179199,,2.441908359527588
3,369,,0.8883299231529236,,2.4310662746429443
3,374,,0.8845078349113464,,2.4217922687530518
3,379,,0.8932501077651978,,2.443057060241699
3,384,,0.8860653042793274,,2.4255669116973877
3,389,,0.8885772824287415,,2.4316678047180176
3,394,,0.8875982761383057,,2.429288387298584
3,399,,0.8930376172065735,,2.442538022994995
3,399,0.8885509967803955,,2.4316256046295166,
4,404,,0.8871505260467529,,2.4282007217407227
4,409,,0.8903329968452454,,2.435940742492676
4,414,,0.8842182755470276,,2.421091079711914
4,419,,0.8898174166679382,,2.434685230255127
4,424,,0.8883408904075623,,2.4310929775238037
4,429,,0.8890876173973083,,2.4329090118408203
4,434,,0.8880691528320312,,2.4304323196411133
4,439,,0.8873559832572937,,2.4286997318267822
4,444,,0.8882397413253784,,2.43084716796875
4,449,,0.8809002041816711,,2.4130709171295166
4,454,,0.8847860097885132,,2.4224660396575928
4,459,,0.8829336762428284,,2.417983055114746
4,464,,0.8821960687637329,,2.4162001609802246
4,469,,0.8885225057601929,,2.4315345287323
4,474,,0.8848663568496704,,2.4226605892181396
4,479,,0.8963403701782227,,2.450618267059326
4,484,,0.8915727138519287,,2.438962459564209
4,489,,0.8875590562820435,,2.4291930198669434
4,494,,0.887221097946167,,2.4283721446990967
4,499,,0.8891795873641968,,2.4331326484680176
4,499,0.8886666893959045,,2.431901454925537,
5,504,,0.8849149346351624,,2.422778367996216
5,509,,0.8916686177253723,,2.4391965866088867
5,514,,0.8915215730667114,,2.438837766647339
5,519,,0.8870874643325806,,2.4280476570129395
5,524,,0.8896301984786987,,2.4342293739318848
5,529,,0.8892719745635986,,2.4333574771881104
5,534,,0.8841112852096558,,2.4208319187164307
5,539,,0.8841220140457153,,2.4208579063415527
5,544,,0.8857972025871277,,2.424916982650757
5,549,,0.8851896524429321,,2.4234440326690674
5,554,,0.8849287033081055,,2.42281174659729
5,559,,0.8923944234848022,,2.440967559814453
5,564,,0.892055869102478,,2.440141201019287
5,569,,0.884495735168457,,2.4217629432678223
5,574,,0.8887030482292175,,2.431973695755005
5,579,,0.8815115690231323,,2.4145467281341553
5,584,,0.8911964297294617,,2.438044786453247
5,589,,0.8845593929290771,,2.421916961669922
5,594,,0.8862721920013428,,2.4260690212249756
5,599,,0.891447126865387,,2.4386560916900635
5,599,0.888102114200592,,2.4305238723754883,
6,604,,0.8922085762023926,,2.440513849258423
6,609,,0.8842875957489014,,2.4212589263916016
6,614,,0.8929256200790405,,2.4422643184661865
6,619,,0.8940097689628601,,2.444913625717163
6,624,,0.8875024318695068,,2.4290554523468018
6,629,,0.8901330232620239,,2.4354536533355713
6,634,,0.8805985450744629,,2.4123432636260986
6,639,,0.894016444683075,,2.444930076599121
6,644,,0.8899081945419312,,2.434906244277954
6,649,,0.8906571269035339,,2.43673038482666
6,654,,0.8865069150924683,,2.426638603210449
6,659,,0.8940434455871582,,2.444995880126953
6,664,,0.8923934102058411,,2.440964937210083
6,669,,0.8880420327186584,,2.4303665161132812
6,674,,0.8854606747627258,,2.424100875854492
6,679,,0.8897295594215393,,2.434471368789673
6,684,,0.8888927698135376,,2.4324350357055664
6,689,,0.8865116238594055,,2.426649808883667
6,694,,0.8910664319992065,,2.437727928161621
6,699,,0.8876338005065918,,2.4293744564056396
6,699,0.8880478739738464,,2.430394172668457,
7,704,,0.8929795622825623,,2.4423961639404297
7,709,,0.8914538025856018,,2.4386725425720215
7,714,,0.8937009572982788,,2.4441585540771484
7,719,,0.8952426910400391,,2.447929859161377
7,724,,0.8935163617134094,,2.4437074661254883
7,729,,0.8914173245429993,,2.4385833740234375
7,734,,0.8921868801116943,,2.4404609203338623
7,739,,0.8910464644432068,,2.4376792907714844
7,744,,0.8870677947998047,,2.427999973297119
7,749,,0.8915038704872131,,2.4387946128845215
7,754,,0.8855420351028442,,2.4242982864379883
7,759,,0.8875959515571594,,2.4292824268341064
7,764,,0.8875474333763123,,2.4291646480560303
7,769,,0.8911352753639221,,2.4378957748413086
7,774,,0.886159360408783,,2.425795316696167
7,779,,0.8839085102081299,,2.4203412532806396
7,784,,0.8899102210998535,,2.434911012649536
7,789,,0.8809962272644043,,2.4133026599884033
7,794,,0.8894376158714294,,2.433760643005371
7,799,,0.8855020999908447,,2.424201250076294
7,799,0.8881024122238159,,2.430529832839966,
8,804,,0.8879987597465515,,2.4302611351013184
8,809,,0.8893349766731262,,2.4335107803344727
8,814,,0.8825464248657227,,2.4170467853546143
8,819,,0.8914356231689453,,2.4386281967163086
8,824,,0.8906018137931824,,2.4365956783294678
8,829,,0.8857001066207886,,2.4246814250946045
8,834,,0.8855120539665222,,2.4242255687713623
8,839,,0.884976863861084,,2.42292857170105
8,844,,0.8834441900253296,,2.419217586517334
8,849,,0.891545832157135,,2.438896894454956
8,854,,0.8891896605491638,,2.433157205581665
8,859,,0.8972499370574951,,2.452848434448242
8,864,,0.8812747597694397,,2.4139750003814697
8,869,,0.8851155042648315,,2.423264503479004
8,874,,0.8894801139831543,,2.433864116668701
8,879,,0.8871278762817383,,2.4281458854675293
8,884,,0.8905895352363586,,2.436565637588501
8,889,,0.881632924079895,,2.41483998298645
8,894,,0.8903759717941284,,2.4360454082489014
8,899,,0.8893203139305115,,2.4334752559661865
8,899,0.888014554977417,,2.430314302444458,
9,904,,0.8886649012565613,,2.4318807125091553
9,909,,0.8856216073036194,,2.4244911670684814
9,914,,0.8847465515136719,,2.422370433807373
9,919,,0.8846834897994995,,2.422217607498169
9,924,,0.8821046352386475,,2.4159791469573975
9,929,,0.891288161277771,,2.4382684230804443
9,934,,0.8887568712234497,,2.4321043491363525
9,939,,0.8858584761619568,,2.425065279006958
9,944,,0.8952340483665466,,2.447908639907837
9,949,,0.8933287858963013,,2.443249225616455
9,954,,0.8815469741821289,,2.4146320819854736
9,959,,0.8905507922172546,,2.436471462249756
9,964,,0.8857313990592957,,2.424757242202759
9,969,,0.8851505517959595,,2.423349380493164
9,974,,0.8845018744468689,,2.4217777252197266
9,979,,0.8830495476722717,,2.4182631969451904
9,984,,0.88633793592453,,2.4262285232543945
9,989,,0.8913297057151794,,2.4383697509765625
9,994,,0.8831064701080322,,2.418400764465332
9,999,,0.8878434300422668,,2.4298837184906006
9,999,0.8879413604736328,,2.430136203765869,
