epoch,step,train_loss_epoch,train_loss_step
0,4,,0.606094479560852
0,9,,0.3785974681377411
0,14,,0.35462090373039246
0,19,,0.35454466938972473
0,24,,0.3562866449356079
0,29,,0.3389648199081421
0,34,,0.36144402623176575
0,39,,0.3516542613506317
0,44,,0.3724997937679291
0,49,,0.33167868852615356
0,54,,0.3625292181968689
0,59,,0.33429673314094543
0,62,0.41608548164367676,
1,64,,0.3735595941543579
1,69,,0.35333484411239624
1,74,,0.32917505502700806
1,79,,0.3309745490550995
1,84,,0.3287210464477539
1,89,,0.35063183307647705
1,94,,0.33926117420196533
1,99,,0.3474426865577698
1,104,,0.3186616897583008
1,109,,0.34478914737701416
1,114,,0.33854612708091736
1,119,,0.33234602212905884
1,124,,0.336036741733551
1,125,0.33947062492370605,
2,129,,0.329826295375824
2,134,,0.32508352398872375
2,139,,0.3338767886161804
2,144,,0.3319048285484314
2,149,,0.34020277857780457
2,154,,0.33873140811920166
2,159,,0.3258645534515381
2,164,,0.32021674513816833
2,169,,0.31464728713035583
2,174,,0.3232635259628296
2,179,,0.32819506525993347
2,184,,0.3112679123878479
2,188,0.32948219776153564,
3,189,,0.33954110741615295
3,194,,0.33087676763534546
3,199,,0.33754733204841614
3,204,,0.3472670018672943
3,209,,0.32988518476486206
3,214,,0.33605438470840454
3,219,,0.33188101649284363
3,224,,0.31512778997421265
3,229,,0.3204512894153595
3,234,,0.317827969789505
3,239,,0.30928200483322144
3,244,,0.34626054763793945
3,249,,0.33211401104927063
3,251,0.3279263973236084,
4,254,,0.328316867351532
4,259,,0.3284556567668915
4,264,,0.3120686113834381
4,269,,0.3227198123931885
4,274,,0.3019063472747803
4,279,,0.3237622380256653
4,284,,0.3371468782424927
4,289,,0.32693830132484436
4,294,,0.33715030550956726
4,299,,0.32890796661376953
4,304,,0.32647666335105896
4,309,,0.31146496534347534
4,314,,0.3351343274116516
4,314,0.3262014091014862,
5,319,,0.324106365442276
5,324,,0.31981992721557617
5,329,,0.3220685124397278
5,334,,0.3286294639110565
5,339,,0.3442589342594147
5,344,,0.3223978579044342
5,349,,0.33004534244537354
5,354,,0.32123279571533203
5,359,,0.3438781201839447
5,364,,0.32410892844200134
5,369,,0.31958889961242676
5,374,,0.3080321252346039
5,377,0.325930655002594,
6,379,,0.3159734606742859
6,384,,0.3195233941078186
6,389,,0.32099705934524536
6,394,,0.32631880044937134
6,399,,0.3244604468345642
6,404,,0.31733956933021545
6,409,,0.34218254685401917
6,414,,0.3249320387840271
6,419,,0.31899330019950867
6,424,,0.31703394651412964
6,429,,0.306812047958374
6,434,,0.3140513598918915
6,439,,0.3299388289451599
6,440,0.3253505229949951,
7,444,,0.34881284832954407
7,449,,0.33016300201416016
7,454,,0.3321111798286438
7,459,,0.3088836073875427
7,464,,0.3281041979789734
7,469,,0.3338376581668854
7,474,,0.3252251446247101
7,479,,0.35572370886802673
7,484,,0.3305759131908417
7,489,,0.32051703333854675
7,494,,0.3433816134929657
7,499,,0.3299401104450226
7,503,0.32543596625328064,
8,504,,0.31955596804618835
8,509,,0.31725677847862244
8,514,,0.308967649936676
8,519,,0.3224225640296936
8,524,,0.3195115625858307
8,529,,0.3255103528499603
8,534,,0.3214305341243744
8,539,,0.31987154483795166
8,544,,0.316597044467926
8,549,,0.32827794551849365
8,554,,0.32710105180740356
8,559,,0.31314951181411743
8,564,,0.33361130952835083
8,566,0.32493481040000916,
9,569,,0.3381023705005646
9,574,,0.32787805795669556
9,579,,0.3201994001865387
9,584,,0.3198755979537964
9,589,,0.3204473853111267
9,594,,0.32029759883880615
9,599,,0.3279804587364197
9,604,,0.321792870759964
9,609,,0.34117552638053894
9,614,,0.31034350395202637
9,619,,0.3166155219078064
9,624,,0.33503803610801697
9,629,,0.31244876980781555
9,629,0.3245047926902771,
10,634,,0.31695395708084106
10,639,,0.3131290078163147
10,644,,0.32582876086235046
10,649,,0.31454530358314514
10,654,,0.327559232711792
10,659,,0.32534292340278625
10,664,,0.3089090883731842
10,669,,0.30266451835632324
10,674,,0.342621773481369
10,679,,0.3278927206993103
10,684,,0.3446870744228363
10,689,,0.34946322441101074
10,692,0.3247647285461426,
11,694,,0.2997634708881378
11,699,,0.32085803151130676
11,704,,0.33335036039352417
11,709,,0.3109026253223419
11,714,,0.3437333405017853
11,719,,0.3276064097881317
11,724,,0.3206230700016022
11,729,,0.3252968490123749
11,734,,0.3274550139904022
11,739,,0.31683582067489624
11,744,,0.3246455788612366
11,749,,0.3586205244064331
11,754,,0.3264879584312439
11,755,0.3246188461780548,
12,759,,0.3127518892288208
12,764,,0.31768694519996643
12,769,,0.3216307759284973
12,774,,0.32926878333091736
12,779,,0.32564544677734375
12,784,,0.3238990008831024
12,789,,0.30958905816078186
12,794,,0.3198465406894684
12,799,,0.3334587514400482
12,804,,0.33128342032432556
12,809,,0.32400426268577576
12,814,,0.32239821553230286
12,818,0.3247247636318207,
13,819,,0.32965877652168274
13,824,,0.333126038312912
13,829,,0.31801459193229675
13,834,,0.3386748433113098
13,839,,0.3273242712020874
13,844,,0.32324573397636414
13,849,,0.323378324508667
13,854,,0.3199326992034912
13,859,,0.31793031096458435
13,864,,0.3115221858024597
13,869,,0.3322187066078186
13,874,,0.3190038204193115
13,879,,0.32436615228652954
13,881,0.3241454064846039,
14,884,,0.3184871971607208
14,889,,0.3151859641075134
14,894,,0.3172273635864258
14,899,,0.3279215395450592
14,904,,0.3195328414440155
14,909,,0.30202624201774597
14,914,,0.32875877618789673
14,919,,0.3220086693763733
14,924,,0.3181326389312744
14,929,,0.31700295209884644
14,934,,0.3392550051212311
14,939,,0.3206772208213806
14,944,,0.3130221664905548
14,944,0.3237524926662445,
15,949,,0.31281778216362
15,954,,0.32781684398651123
