epoch,step,train_loss_epoch,train_loss_step
0,4,,0.7903913259506226
0,9,,0.6529387831687927
0,14,,0.6418368220329285
0,19,,0.5670680999755859
0,24,,0.5960883498191833
0,29,,0.548509418964386
0,34,,0.5403096079826355
0,39,,0.4765009880065918
0,44,,0.43845662474632263
0,49,,0.424332857131958
0,54,,0.37696608901023865
0,59,,0.36072373390197754
0,62,0.5670282244682312,
1,64,,0.35383161902427673
1,69,,0.36354130506515503
1,74,,0.3458460867404938
1,79,,0.3559122681617737
1,84,,0.35066959261894226
1,89,,0.32562899589538574
1,94,,0.3554271459579468
1,99,,0.3337462842464447
1,104,,0.3389829397201538
1,109,,0.34800174832344055
1,114,,0.3351842761039734
1,119,,0.3377971053123474
1,124,,0.3183425962924957
1,125,0.3426366448402405,
2,129,,0.32447168231010437
2,134,,0.33789926767349243
2,139,,0.334430068731308
2,144,,0.3454076647758484
2,149,,0.3311501145362854
2,154,,0.33320003747940063
2,159,,0.3381136655807495
2,164,,0.33823055028915405
2,169,,0.3446823060512543
2,174,,0.33723849058151245
2,179,,0.33305490016937256
2,184,,0.33614054322242737
2,188,0.33485570549964905,
3,189,,0.32902321219444275
3,194,,0.34090423583984375
3,199,,0.3481510877609253
3,204,,0.318218469619751
3,209,,0.3285696804523468
3,214,,0.32785001397132874
3,219,,0.32940980792045593
3,224,,0.33603987097740173
3,229,,0.33370620012283325
3,234,,0.3508354723453522
3,239,,0.33646583557128906
3,244,,0.3194786012172699
3,249,,0.3383498191833496
3,251,0.33253347873687744,
4,254,,0.3207717835903168
4,259,,0.3356853425502777
4,264,,0.3344495892524719
4,269,,0.3358834385871887
4,274,,0.32288405299186707
4,279,,0.3355066180229187
4,284,,0.32656416296958923
4,289,,0.3333025574684143
4,294,,0.3231599032878876
4,299,,0.33595940470695496
4,304,,0.3352251648902893
4,309,,0.31630221009254456
4,314,,0.3196409046649933
4,314,0.3307994604110718,
5,319,,0.3324035108089447
5,324,,0.3257829546928406
5,329,,0.32820743322372437
5,334,,0.3304688632488251
5,339,,0.31847643852233887
5,344,,0.33019348978996277
5,349,,0.3396613597869873
5,354,,0.3156985342502594
5,359,,0.3355613946914673
5,364,,0.3393963575363159
5,369,,0.3379756212234497
5,374,,0.3156026303768158
5,377,0.32936087250709534,
6,379,,0.32871097326278687
6,384,,0.3137097656726837
6,389,,0.3401414155960083
