epoch,step,train_loss_epoch,train_loss_step
0,4,,1.0317045450210571
0,9,,0.9625374674797058
0,14,,0.882222056388855
0,19,,0.8247690200805664
0,24,,0.7675933241844177
0,29,,0.7324428558349609
0,34,,0.7146515250205994
0,39,,0.7021724581718445
0,44,,0.7083636522293091
0,49,,0.7029027342796326
0,54,,0.7004600167274475
0,59,,0.7004751563072205
0,62,0.7951403856277466,
1,64,,0.6967228055000305
1,69,,0.6982861161231995
1,74,,0.6959628462791443
1,79,,0.6968711614608765
1,84,,0.691759467124939
1,89,,0.6938451528549194
1,94,,0.6972013711929321
1,99,,0.6976537108421326
1,104,,0.6993431448936462
1,109,,0.696605384349823
1,114,,0.6925389170646667
1,119,,0.6930403709411621
1,124,,0.6941301226615906
1,125,0.6963455080986023,
2,129,,0.6924483180046082
2,134,,0.6922633647918701
2,139,,0.694014847278595
2,144,,0.6906166076660156
2,149,,0.6929083466529846
2,154,,0.6924867630004883
2,159,,0.691295862197876
2,164,,0.6926504373550415
2,169,,0.6935680508613586
2,174,,0.6912758350372314
2,179,,0.6905112862586975
2,184,,0.6915938258171082
2,188,0.6930181980133057,
3,189,,0.6923984289169312
3,194,,0.6937081217765808
3,199,,0.6940796971321106
3,204,,0.6907634139060974
3,209,,0.690300703048706
3,214,,0.6935226321220398
3,219,,0.6914214491844177
3,224,,0.6908122301101685
3,229,,0.6912940144538879
3,234,,0.6910566687583923
3,239,,0.6901078820228577
3,244,,0.6935667395591736
3,249,,0.6980825662612915
3,251,0.6923060417175293,
4,254,,0.6887855529785156
4,259,,0.6947543025016785
4,264,,0.6941242218017578
4,269,,0.6907774806022644
4,274,,0.6884008646011353
4,279,,0.6912673115730286
4,284,,0.6937517523765564
4,289,,0.691565752029419
4,294,,0.6886501908302307
4,299,,0.6891825795173645
4,304,,0.6925618052482605
4,309,,0.6904740929603577
4,314,,0.6866880059242249
4,314,0.6907703280448914,
5,319,,0.6921799778938293
5,324,,0.6880336999893188
5,329,,0.6905463337898254
5,334,,0.6895848512649536
5,339,,0.6883864402770996
5,344,,0.6883794665336609
5,349,,0.6890273094177246
5,354,,0.6915132999420166
5,359,,0.6929373741149902
5,364,,0.6901875734329224
5,369,,0.6895074248313904
5,374,,0.6889472603797913
5,377,0.6900373697280884,
6,379,,0.6907222270965576
6,384,,0.6933016180992126
6,389,,0.689592719078064
6,394,,0.6883412003517151
6,399,,0.6918251514434814
6,404,,0.6869049668312073
6,409,,0.6880176067352295
6,414,,0.6886329650878906
6,419,,0.689809262752533
6,424,,0.6872574090957642
6,429,,0.6892115473747253
6,434,,0.6903313994407654
6,439,,0.6901732683181763
6,440,0.689533531665802,
7,444,,0.6894141435623169
7,449,,0.6913161277770996
7,454,,0.6900966763496399
7,459,,0.6839584112167358
7,464,,0.6894879341125488
7,469,,0.6882609128952026
7,474,,0.6912980079650879
7,479,,0.6930370330810547
7,484,,0.6886252760887146
7,489,,0.6862017512321472
7,494,,0.6871947050094604
7,499,,0.6882180571556091
7,503,0.6893985867500305,
8,504,,0.6864895820617676
8,509,,0.6880938410758972
8,514,,0.689004123210907
8,519,,0.6894788146018982
8,524,,0.6921188235282898
8,529,,0.6867141127586365
8,534,,0.6869269013404846
8,539,,0.6873151659965515
8,544,,0.6924667954444885
8,549,,0.6847238540649414
8,554,,0.6894808411598206
8,559,,0.6865819692611694
8,564,,0.6887381076812744
8,566,0.6888452172279358,
9,569,,0.6915931701660156
9,574,,0.6899653673171997
9,579,,0.6911770105361938
9,584,,0.6910594701766968
9,589,,0.685515820980072
9,594,,0.6884812116622925
9,599,,0.6924372911453247
9,604,,0.6844741106033325
9,609,,0.6928828954696655
9,614,,0.6871657371520996
9,619,,0.6914640665054321
9,624,,0.6924278140068054
9,629,,0.689113199710846
9,629,0.6887171864509583,
10,634,,0.6902213096618652
10,639,,0.6879642009735107
10,644,,0.6868289113044739
10,649,,0.6883324384689331
10,654,,0.6901108622550964
10,659,,0.6892247796058655
10,664,,0.6873967051506042
10,669,,0.688634991645813
10,674,,0.6880967617034912
10,679,,0.6865028738975525
10,684,,0.6907193660736084
10,689,,0.6884291172027588
10,692,0.6889720559120178,
11,694,,0.6918565630912781
11,699,,0.6908141374588013
11,704,,0.6907656788825989
11,709,,0.686933159828186
11,714,,0.6873123645782471
11,719,,0.687736451625824
11,724,,0.687040388584137
11,729,,0.6891891360282898
11,734,,0.6876903772354126
11,739,,0.6889362335205078
11,744,,0.6912964582443237
11,749,,0.6875730156898499
11,754,,0.6892868280410767
11,755,0.688557505607605,
12,759,,0.6871216893196106
12,764,,0.6906366944313049
12,769,,0.6872422099113464
12,774,,0.6867316365242004
12,779,,0.6930519938468933
12,784,,0.6892629861831665
12,789,,0.6862905621528625
12,794,,0.6914340853691101
12,799,,0.6872327923774719
12,804,,0.6910890340805054
12,809,,0.6862819790840149
12,814,,0.6876989006996155
12,818,0.6880775690078735,
13,819,,0.6865881681442261
13,824,,0.688299298286438
13,829,,0.6889534592628479
13,834,,0.6849525570869446
