epoch,step,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step
0,4,,1.0361111164093018,,2.8182358741760254
0,9,,0.9492848515510559,,2.5838611125946045
0,9,1.1142854690551758,,3.1071300506591797,
1,14,,0.9305010437965393,,2.5357794761657715
1,19,,0.9205330610275269,,2.5106284618377686
1,19,0.9304850697517395,,2.5357794761657715,
2,24,,0.9174818396568298,,2.5029797554016113
2,29,,0.9130403399467468,,2.491887331008911
2,29,0.9185861349105835,,2.5057532787323,
3,34,,0.9108166694641113,,2.4863522052764893
3,39,,0.9055330157279968,,2.473249912261963
3,39,0.9103149175643921,,2.4851224422454834,
4,44,,0.9008204936981201,,2.4616222381591797
4,49,,0.9004616737365723,,2.4607388973236084
4,49,0.9060407876968384,,2.4745261669158936,
5,54,,0.9010875821113586,,2.462279796600342
5,59,,0.9006890654563904,,2.461298704147339
5,59,0.9034255146980286,,2.468052625656128,
6,64,,0.9010634422302246,,2.4622201919555664
6,69,,0.9039087891578674,,2.469236135482788
6,69,0.9013137817382812,,2.462844133377075,
7,74,,0.901501476764679,,2.463299036026001
7,79,,0.901098906993866,,2.4623074531555176
7,79,0.8998683094978333,,2.459287166595459,
8,84,,0.8989410400390625,,2.4570000171661377
8,89,,0.8966788649559021,,2.4514482021331787
8,89,0.8986967206001282,,2.456406593322754,
9,94,,0.8978495001792908,,2.454319477081299
9,99,,0.8969458937644958,,2.4521026611328125
9,99,0.8973576426506042,,2.4531149864196777,
10,104,,0.897292971611023,,2.452954053878784
10,109,,0.8955729007720947,,2.4487383365631104
10,109,0.8964841961860657,,2.4509778022766113,
11,114,,0.8981584310531616,,2.455077886581421
11,119,,0.895548403263092,,2.448678493499756
11,119,0.8957430124282837,,2.4491631984710693,
12,124,,0.8990691304206848,,2.4573147296905518
12,129,,0.8919599056243896,,2.4399070739746094
12,129,0.8951326608657837,,2.447675943374634,
13,134,,0.89737868309021,,2.4531643390655518
13,139,,0.9019915461540222,,2.4645066261291504
13,139,0.8944653272628784,,2.4460465908050537,
14,144,,0.8917672634124756,,2.4394371509552
14,149,,0.89607834815979,,2.4499764442443848
14,149,0.8954071998596191,,2.448341131210327,
15,154,,0.8949184417724609,,2.447136402130127
15,159,,0.8940081000328064,,2.4449095726013184
15,159,0.8944449424743652,,2.445984363555908,
16,164,,0.8925983309745789,,2.441465139389038
16,169,,0.8946360349655151,,2.4464452266693115
16,169,0.8932526707649231,,2.4430713653564453,
17,174,,0.8959531784057617,,2.449669599533081
17,179,,0.8949987292289734,,2.4473326206207275
17,179,0.8924363255500793,,2.4410781860351562,
18,184,,0.8918419480323792,,2.4396190643310547
18,189,,0.8945968747138977,,2.4463493824005127
18,189,0.8927770853042603,,2.441905975341797,
19,194,,0.8954107165336609,,2.448341131210327
19,199,,0.8908706307411194,,2.4372506141662598
19,199,0.892439067363739,,2.441084623336792,
20,204,,0.8927898406982422,,2.4419329166412354
20,209,,0.8935558795928955,,2.4438042640686035
20,209,0.8919374346733093,,2.439858913421631,
21,214,,0.8908860683441162,,2.437288284301758
21,219,,0.8874915242195129,,2.4290289878845215
21,219,0.8917111158370972,,2.43930721282959,
22,224,,0.8891250491142273,,2.433000087738037
22,229,,0.8903164863586426,,2.4359004497528076
22,229,0.8911210894584656,,2.437868356704712,
23,234,,0.8946232199668884,,2.446413993835449
23,239,,0.8898829817771912,,2.434844970703125
23,239,0.8911658525466919,,2.4379775524139404,
24,244,,0.89143967628479,,2.4386379718780518
24,249,,0.8906036019325256,,2.4366002082824707
24,249,0.8919375538825989,,2.4398601055145264,
25,254,,0.8966761827468872,,2.451441526412964
25,259,,0.8935993313789368,,2.4439103603363037
25,259,0.8912599682807922,,2.4382097721099854,
26,264,,0.8931237459182739,,2.4427483081817627
26,269,,0.8952716588973999,,2.44800066947937
26,269,0.8924716114997864,,2.4411609172821045,
27,274,,0.8928883671760559,,2.442173480987549
27,279,,0.8881561160087585,,2.4306437969207764
27,279,0.8909457325935364,,2.4374454021453857,
28,284,,0.8854559659957886,,2.4240894317626953
28,289,,0.8912476301193237,,2.4381697177886963
28,289,0.8909660577774048,,2.437490224838257,
29,294,,0.8914743661880493,,2.438722610473633
29,299,,0.8921972513198853,,2.440486192703247
29,299,0.8907869458198547,,2.4370479583740234,
30,304,,0.8910192847251892,,2.437613010406494
30,309,,0.8886789679527283,,2.431914806365967
30,309,0.8904463052749634,,2.43621826171875,
31,314,,0.8882045745849609,,2.4307615756988525
31,319,,0.8917295932769775,,2.439345121383667
31,319,0.8905925750732422,,2.4365789890289307,
32,324,,0.8884013295173645,,2.4312398433685303
32,329,,0.8847543597221375,,2.422389268875122
32,329,0.8902762532234192,,2.435814380645752,
33,334,,0.8930391073226929,,2.4425415992736816
33,339,,0.8876813054084778,,2.429489850997925
33,339,0.8904706835746765,,2.436284303665161,
34,344,,0.8909957408905029,,2.4375555515289307
34,349,,0.8885537981987,,2.431610584259033
34,349,0.8906386494636536,,2.43669056892395,
