epoch,step,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step
0,4,,1.5198004245758057,,4.57131290435791
0,9,,1.450377345085144,,4.264723300933838
0,14,,1.368730068206787,,3.93035626411438
0,19,,1.294613242149353,,3.6495842933654785
0,24,,1.226743459701538,,3.4101064205169678
0,29,,1.1362552642822266,,3.115081310272217
0,34,,1.052507996559143,,2.8648271560668945
0,39,,0.981810450553894,,2.6692843437194824
0,44,,0.9376392364501953,,2.5539450645446777
0,49,,0.934894323348999,,2.5469443798065186
0,54,,0.928737223148346,,2.531310558319092
0,59,,0.9140331149101257,,2.4943623542785645
0,64,,0.9018885493278503,,2.464252471923828
0,69,,0.9014560580253601,,2.4631869792938232
0,74,,0.9105522036552429,,2.4856948852539062
0,79,,0.9135541915893555,,2.4931681156158447
0,84,,0.908087432384491,,2.4795758724212646
0,89,,0.9012798070907593,,2.4627530574798584
0,94,,0.9078742265701294,,2.4790470600128174
0,99,,0.896284818649292,,2.4504823684692383
0,99,1.0627188682556152,,2.96749210357666,
1,104,,0.8986303806304932,,2.4562366008758545
1,109,,0.9040246605873108,,2.46952223777771
1,114,,0.8981976509094238,,2.455173969268799
1,119,,0.9000213146209717,,2.45965576171875
1,124,,0.8925126791000366,,2.441256284713745
1,129,,0.902094304561615,,2.464759588241577
1,134,,0.8959136605262756,,2.449572801589966
1,139,,0.8947697877883911,,2.446772575378418
1,144,,0.8974248170852661,,2.453277349472046
1,149,,0.8960291743278503,,2.4498558044433594
1,154,,0.8910151124000549,,2.437602996826172
1,159,,0.892235517501831,,2.440579414367676
1,164,,0.901124119758606,,2.462369680404663
1,169,,0.8946258425712585,,2.446420431137085
1,174,,0.9013163447380066,,2.4628429412841797
1,179,,0.9002254009246826,,2.460157632827759
1,184,,0.894930899143219,,2.447166681289673
1,189,,0.8976222276687622,,2.453761577606201
1,194,,0.897185206413269,,2.4526898860931396
1,199,,0.9046436548233032,,2.4710512161254883
1,199,0.8984378576278687,,2.4557831287384033,
2,204,,0.8934265971183777,,2.443488121032715
2,209,,0.8901551365852356,,2.4355075359344482
2,214,,0.8988642692565918,,2.4568114280700684
2,219,,0.8952437043190002,,2.447932243347168
2,224,,0.8976803421974182,,2.453904390335083
2,229,,0.891118049621582,,2.4378538131713867
2,234,,0.8956782221794128,,2.4489963054656982
2,239,,0.8962159156799316,,2.4503133296966553
2,244,,0.8897387385368347,,2.4344935417175293
2,249,,0.8931587338447571,,2.442833662033081
2,254,,0.8962079286575317,,2.450293779373169
2,259,,0.8968258500099182,,2.451808452606201
2,264,,0.8985611200332642,,2.456066608428955
2,269,,0.8967973589897156,,2.4517385959625244
2,274,,0.8902049660682678,,2.435628890991211
2,279,,0.8895373940467834,,2.4340033531188965
2,284,,0.8943115472793579,,2.4456515312194824
2,289,,0.894289493560791,,2.4455976486206055
2,294,,0.8962288498878479,,2.450345277786255
2,299,,0.892880380153656,,2.4421539306640625
2,299,0.8951440453529358,,2.447702407836914,
3,304,,0.8919169306755066,,2.4398021697998047
3,309,,0.8967376351356506,,2.451592206954956
3,314,,0.8916906118392944,,2.4392499923706055
3,319,,0.8873617053031921,,2.428713798522949
3,324,,0.8940499424934387,,2.445011854171753
3,329,,0.8870519399642944,,2.4279613494873047
3,334,,0.8936694860458374,,2.4440817832946777
3,339,,0.8922584652900696,,2.4406356811523438
3,344,,0.8971582651138306,,2.4526236057281494
3,349,,0.8846613764762878,,2.42216420173645
3,354,,0.894126296043396,,2.4451985359191895
3,359,,0.886908233165741,,2.427612543106079
3,364,,0.8855341672897339,,2.424278974533081
3,369,,0.8987674117088318,,2.456573486328125
3,374,,0.8924874663352966,,2.441194772720337
3,379,,0.8992673754692078,,2.4578018188476562
3,384,,0.8922518491744995,,2.440619468688965
3,389,,0.8917113542556763,,2.439300775527954
3,394,,0.8943799138069153,,2.4458186626434326
3,399,,0.8931214809417725,,2.4427430629730225
3,399,0.8930497169494629,,2.4425830841064453,
4,404,,0.8873058557510376,,2.4285781383514404
4,409,,0.8910463452339172,,2.4376790523529053
4,414,,0.8916468024253845,,2.439143180847168
4,419,,0.894853949546814,,2.4469783306121826
4,424,,0.9004425406455994,,2.4606916904449463
4,429,,0.8933098316192627,,2.4432029724121094
4,434,,0.8884193301200867,,2.431283712387085
