epoch,step,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step
0,4,,3.3584766387939453,,28.74536895751953
0,9,,3.176156520843506,,23.95450782775879
0,9,3.392139434814453,,30.34548568725586,
1,14,,2.776597023010254,,16.06426239013672
1,19,,2.251652956008911,,9.503432273864746
1,19,2.6981723308563232,,15.51530933380127,
2,24,,2.1919639110565186,,8.952777862548828
2,29,,2.1634156703948975,,8.700806617736816
2,29,2.185551404953003,,8.897040367126465,
3,34,,2.141918659210205,,8.515761375427246
3,39,,2.1313910484313965,,8.426581382751465
3,39,2.145866870880127,,8.549887657165527,
4,44,,2.1365864276885986,,8.470474243164062
4,49,,2.1342356204986572,,8.45058536529541
4,49,2.132004499435425,,8.431884765625,
5,54,,2.1165857315063477,,8.302741050720215
5,59,,2.126070261001587,,8.381863594055176
5,59,2.123363733291626,,8.359349250793457,
6,64,,2.116851329803467,,8.304947853088379
6,69,,2.1292436122894287,,8.4085054397583
6,69,2.119220495223999,,8.324747085571289,
7,74,,2.1174795627593994,,8.310166358947754
7,79,,2.108602285385132,,8.23672103881836
7,79,2.116780996322632,,8.304438591003418,
8,84,,2.1054227352142334,,8.21057415008545
8,89,,2.120370864868164,,8.334228515625
8,89,2.116614818572998,,8.303070068359375,
9,94,,2.1182050704956055,,8.316197395324707
9,99,,2.127168655395508,,8.391075134277344
9,99,2.119378089904785,,8.32610034942627,
10,104,,2.1154792308807373,,8.293560028076172
10,109,,2.1142539978027344,,8.283404350280762
10,109,2.1180002689361572,,8.314529418945312,
11,114,,2.1150591373443604,,8.290077209472656
11,119,,2.1119163036346436,,8.264062881469727
11,119,2.1162986755371094,,8.300426483154297,
12,124,,2.1098475456237793,,8.246984481811523
12,129,,2.1156394481658936,,8.294888496398926
12,129,2.1139473915100098,,8.28095817565918,
13,134,,2.1102607250213623,,8.250391960144043
13,139,,2.1145710945129395,,8.286031723022461
13,139,2.1138908863067627,,8.280516624450684,
14,144,,2.114767074584961,,8.2876558303833
14,149,,2.115900993347168,,8.29705810546875
14,149,2.113710880279541,,8.278928756713867,
15,154,,2.1104683876037598,,8.252105712890625
15,159,,2.1194934844970703,,8.326919555664062
15,159,2.1135902404785156,,8.27801513671875,
16,164,,2.111116409301758,,8.257455825805664
16,169,,2.114332675933838,,8.284056663513184
16,169,2.1139087677001953,,8.280588150024414,
17,174,,2.1159074306488037,,8.297112464904785
17,179,,2.1103808879852295,,8.251383781433105
17,179,2.1138787269592285,,8.280351638793945,
18,184,,2.12027907371521,,8.333462715148926
18,189,,2.10764217376709,,8.228816986083984
18,189,2.1134395599365234,,8.276750564575195,
19,194,,2.113675117492676,,8.278611183166504
19,199,,2.1191647052764893,,8.32418155670166
19,199,2.1129660606384277,,8.272819519042969,
