epoch,step,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step
0,4,,1.4551206827163696,,4.285000801086426
0,9,,1.2029929161071777,,3.330068826675415
0,9,1.4256995916366577,,4.221951484680176,
1,14,,1.0178409814834595,,2.767213821411133
1,19,,0.9093018174171448,,2.482588529586792
1,19,1.0152552127838135,,2.770468235015869,
2,24,,0.9029486179351807,,2.4668664932250977
2,29,,0.9007796049118042,,2.461521625518799
2,29,0.9001749157905579,,2.4600679874420166,
3,34,,0.8892346024513245,,2.4332666397094727
3,39,,0.8946692943572998,,2.446526527404785
3,39,0.8937538862228394,,2.4442965984344482,
4,44,,0.8926449418067932,,2.4415788650512695
4,49,,0.8908044695854187,,2.437089681625366
4,49,0.8899008631706238,,2.4348912239074707,
5,54,,0.8948706984519958,,2.447019577026367
5,59,,0.8842525482177734,,2.4211740493774414
5,59,0.888826847076416,,2.432286500930786,
6,64,,0.889799177646637,,2.434640645980835
6,69,,0.8873881697654724,,2.4287779331207275
6,69,0.8877474069595337,,2.429657220840454,
7,74,,0.8870158791542053,,2.4278738498687744
7,79,,0.8904807567596436,,2.436300754547119
7,79,0.888166069984436,,2.4306769371032715,
8,84,,0.8901792764663696,,2.4355661869049072
8,89,,0.8869401216506958,,2.427689790725708
8,89,0.8877897262573242,,2.4297573566436768,
9,94,,0.8847616910934448,,2.4224071502685547
9,99,,0.889130711555481,,2.433013677597046
9,99,0.8872661590576172,,2.4284939765930176,
10,104,,0.8933196067810059,,2.4432268142700195
10,109,,0.888282299041748,,2.43095064163208
10,109,0.8884092569351196,,2.4312639236450195,
11,114,,0.8840831518173218,,2.4207639694213867
11,119,,0.8899004459381104,,2.434887409210205
11,119,0.8871738314628601,,2.428260326385498,
12,124,,0.8875144720077515,,2.429084539413452
12,129,,0.8856673240661621,,2.4246020317077637
12,129,0.8869433403015137,,2.427703380584717,
13,134,,0.8828750252723694,,2.4178411960601807
13,139,,0.8898105621337891,,2.43466854095459
13,139,0.8874359130859375,,2.428905487060547,
14,144,,0.8921806812286377,,2.440445899963379
14,149,,0.883867621421814,,2.4202420711517334
14,149,0.8872957229614258,,2.428565263748169,
15,154,,0.891785204410553,,2.439480781555176
15,159,,0.893490195274353,,2.443643808364868
15,159,0.8874659538269043,,2.4289803504943848,
16,164,,0.8898181915283203,,2.4346868991851807
16,169,,0.8874537348747253,,2.4289369583129883
16,169,0.8871253132820129,,2.428145170211792,
17,174,,0.8852368593215942,,2.423558473587036
17,179,,0.8889955878257751,,2.432685136795044
17,179,0.8868935704231262,,2.427584171295166,
18,184,,0.8863311409950256,,2.4262118339538574
18,189,,0.8912464380264282,,2.438166856765747
18,189,0.8865625262260437,,2.4267807006835938,
19,194,,0.8880535364151001,,2.430394411087036
19,199,,0.8830218315124512,,2.418196201324463
19,199,0.8865960836410522,,2.42686128616333,
20,204,,0.8854041695594788,,2.423964023590088
