epoch,step,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step
0,4,,1.1542344093322754,,3.1715943813323975
0,9,,0.9802804589271545,,2.66520357131958
0,9,1.2142093181610107,,3.4733166694641113,
1,14,,0.9567569494247437,,2.603240489959717
1,19,,0.9338009357452393,,2.544161319732666
1,19,0.9551712274551392,,2.5994720458984375,
2,24,,0.9179767966270447,,2.504218816757202
2,29,,0.9141800403594971,,2.4947288036346436
2,29,0.9191109538078308,,2.5070998668670654,
3,34,,0.9090797901153564,,2.4820375442504883
3,39,,0.9022507071495056,,2.4651451110839844
3,39,0.9074101448059082,,2.4779086112976074,
4,44,,0.9022873044013977,,2.465235471725464
4,49,,0.9008561372756958,,2.461709976196289
4,49,0.9014927744865417,,2.4632911682128906,
5,54,,0.898169994354248,,2.455106258392334
5,59,,0.8956680297851562,,2.4489712715148926
5,59,0.8973800539970398,,2.453172445297241,
6,64,,0.8974125981330872,,2.453247308731079
6,69,,0.894387423992157,,2.4458370208740234
6,69,0.8950897455215454,,2.4475693702697754,
7,74,,0.8940134048461914,,2.444922685623169
7,79,,0.8919737935066223,,2.439940929412842
7,79,0.8938176035881042,,2.4444496631622314,
8,84,,0.8889917731285095,,2.432675838470459
8,89,,0.895828902721405,,2.4493651390075684
8,89,0.8930014371871948,,2.44245982170105,
9,94,,0.8888947367668152,,2.4324398040771484
9,99,,0.8935524225234985,,2.443795680999756
9,99,0.8921303749084473,,2.4403295516967773,
10,104,,0.8924816846847534,,2.441180467605591
10,109,,0.8903055191040039,,2.4358737468719482
10,109,0.8915311098098755,,2.4388644695281982,
11,114,,0.8954681754112244,,2.448482036590576
11,119,,0.8901617527008057,,2.435523509979248
11,119,0.8911293148994446,,2.4378857612609863,
12,124,,0.8906925320625305,,2.436816692352295
12,129,,0.8920040726661682,,2.440014600753784
12,129,0.8908687829971313,,2.437251329421997,
13,134,,0.8914470672607422,,2.4386560916900635
13,139,,0.8904924988746643,,2.4363293647766113
13,139,0.890784740447998,,2.437049388885498,
14,144,,0.8926253318786621,,2.441531181335449
14,149,,0.8890063762664795,,2.432711362838745
14,149,0.8907217979431152,,2.4368929862976074,
15,154,,0.8908747434616089,,2.437260866165161
15,159,,0.8870347142219543,,2.427919387817383
15,159,0.8905588984489441,,2.4364945888519287,
16,164,,0.8923419713973999,,2.4408395290374756
16,169,,0.8872508406639099,,2.4284443855285645
16,169,0.890173614025116,,2.435563325881958,
17,174,,0.8931084871292114,,2.442711114883423
17,179,,0.8907930850982666,,2.4370617866516113
17,179,0.8898704648017883,,2.4348175525665283,
18,184,,0.8901253342628479,,2.4354350566864014
18,189,,0.8903881311416626,,2.43607497215271
18,189,0.8897724151611328,,2.434579372406006,
19,194,,0.8921916484832764,,2.440472364425659
19,199,,0.8891839385032654,,2.433143377304077
19,199,0.8907906413078308,,2.43707537651062,
20,204,,0.8945410847663879,,2.4462130069732666
20,209,,0.8936599493026733,,2.444058418273926
20,209,0.8910403251647949,,2.437669277191162,
21,214,,0.8889365196228027,,2.4325413703918457
21,219,,0.8890599012374878,,2.4328415393829346
21,219,0.8900667428970337,,2.435302257537842,
22,224,,0.8899993896484375,,2.4351282119750977
22,229,,0.8905398845672607,,2.4364449977874756
22,229,0.8895291090011597,,2.4339921474456787,
23,234,,0.8894516825675964,,2.4337949752807617
23,239,,0.8881504535675049,,2.4306299686431885
23,239,0.8897507786750793,,2.4345316886901855,
24,244,,0.8937605023384094,,2.4443042278289795
24,249,,0.8911481499671936,,2.43792724609375
24,249,0.8898013234138489,,2.4346518516540527,
25,254,,0.8886549472808838,,2.431856632232666
25,259,,0.885672926902771,,2.4246156215667725
25,259,0.8896910548210144,,2.4343857765197754,
26,264,,0.8935966491699219,,2.443903684616089
26,269,,0.8911819458007812,,2.438009738922119
26,269,0.889569878578186,,2.4340970516204834,
27,274,,0.8874050974845886,,2.428818941116333
27,279,,0.8925109505653381,,2.4412519931793213
27,279,0.8895127177238464,,2.433953046798706,
28,284,,0.8881367444992065,,2.4305965900421143
28,289,,0.8931097388267517,,2.442713975906372
28,289,0.8894098401069641,,2.4337027072906494,
29,294,,0.8973156213760376,,2.453009605407715
29,299,,0.8892449736595154,,2.4332916736602783
29,299,0.890012264251709,,2.4351749420166016,
30,304,,0.8884058594703674,,2.431250810623169
30,309,,0.8869686126708984,,2.4277589321136475
30,309,0.8894745111465454,,2.4338629245758057,
31,314,,0.8853026628494263,,2.423717975616455
31,319,,0.8881816864013672,,2.4307057857513428
31,319,0.8890158534049988,,2.432741165161133,
32,324,,0.8852172493934631,,2.423511028289795
32,329,,0.8911425471305847,,2.437913656234741
32,329,0.888935923576355,,2.4325480461120605,
33,334,,0.8902402520179749,,2.4357147216796875
33,339,,0.8930320143699646,,2.4425244331359863
33,339,0.8891826868057251,,2.4331517219543457,
34,344,,0.8905671834945679,,2.436511278152466
34,349,,0.8892330527305603,,2.433262825012207
34,349,0.8896831274032593,,2.4343724250793457,
35,354,,0.8920288681983948,,2.440075159072876
35,359,,0.8903211355209351,,2.4359118938446045
35,359,0.8896285891532898,,2.434232234954834,
36,364,,0.8911802172660828,,2.4380054473876953
36,369,,0.8888812065124512,,2.4324069023132324
36,369,0.889356791973114,,2.4335711002349854,
37,374,,0.8867014050483704,,2.427110433578491
37,379,,0.8858281373977661,,2.4249918460845947
37,379,0.8886961936950684,,2.4319634437561035,
38,384,,0.885584831237793,,2.4244017601013184
38,389,,0.8952623009681702,,2.4479777812957764
38,389,0.8888538479804993,,2.432352304458618,
39,394,,0.8845152854919434,,2.4218103885650635
39,399,,0.8910292983055115,,2.4376373291015625
39,399,0.8885887265205383,,2.4317069053649902,
40,404,,0.8907223343849182,,2.436889410018921
40,409,,0.8902891874313354,,2.4358341693878174
40,409,0.8890622854232788,,2.4328596591949463,
41,414,,0.8892205357551575,,2.433232307434082
41,419,,0.8859218955039978,,2.4252192974090576
41,419,0.889138400554657,,2.433046817779541,
42,424,,0.8855217099189758,,2.4242489337921143
42,429,,0.8886879682540894,,2.431936740875244
42,429,0.8889156579971313,,2.4324941635131836,
43,434,,0.8926218152046204,,2.4415223598480225
43,439,,0.886725664138794,,2.4271693229675293
43,439,0.8887439966201782,,2.432084321975708,
44,444,,0.8915451169013977,,2.4388952255249023
44,449,,0.8831267952919006,,2.418449878692627
44,449,0.8886083364486694,,2.4317619800567627,
45,454,,0.8908606171607971,,2.4372262954711914
45,459,,0.8879734873771667,,2.4301998615264893
45,459,0.8885661363601685,,2.431647539138794,
46,464,,0.8840752840042114,,2.4207448959350586
46,469,,0.8908469676971436,,2.4371931552886963
46,469,0.888486385345459,,2.4314520359039307,
47,474,,0.8900472521781921,,2.4352447986602783
47,479,,0.8871885538101196,,2.428292989730835
47,479,0.8883922696113586,,2.431227445602417,
48,484,,0.8884171843528748,,2.4312784671783447
48,489,,0.8880161643028259,,2.4303035736083984
48,489,0.8883845210075378,,2.4312052726745605,
49,494,,0.8808344006538391,,2.412912368774414
49,499,,0.8891544342041016,,2.4330716133117676
49,499,0.8885847330093384,,2.4317009449005127,
50,504,,0.8915634155273438,,2.4389398097991943
50,509,,0.8853246569633484,,2.423771381378174
50,509,0.8888016939163208,,2.432222604751587,
51,514,,0.8889858722686768,,2.432661533355713
51,519,,0.888562023639679,,2.4316306114196777
51,519,0.8887057304382324,,2.4319844245910645,
52,524,,0.8896507024765015,,2.434279203414917
52,529,,0.8860342502593994,,2.4254915714263916
52,529,0.8882842063903809,,2.430964946746826,
53,534,,0.890225887298584,,2.4356796741485596
53,539,,0.8873944878578186,,2.42879319190979
53,539,0.8883935213088989,,2.431230068206787,
54,544,,0.8840526938438416,,2.4206902980804443
54,549,,0.8919360041618347,,2.4398488998413086
54,549,0.8882135152816772,,2.430793046951294,
55,554,,0.8894041180610657,,2.4336791038513184
55,559,,0.88784259557724,,2.4298818111419678
55,559,0.8882050514221191,,2.430764675140381,
56,564,,0.8908784985542297,,2.437269926071167
56,569,,0.8892146944999695,,2.433218240737915
56,569,0.8882685899734497,,2.4309210777282715,
57,574,,0.8912638425827026,,2.438209295272827
57,579,,0.8891599774360657,,2.4330852031707764
57,579,0.8883259892463684,,2.4310617446899414,
58,584,,0.8907514214515686,,2.436960220336914
58,589,,0.8899615406990051,,2.4350359439849854
58,589,0.8881714940071106,,2.4306893348693848,
59,594,,0.8900416493415833,,2.4352312088012695
59,599,,0.885246217250824,,2.423581123352051
59,599,0.8884045481681824,,2.4312527179718018,
60,604,,0.8886018395423889,,2.431727409362793
60,609,,0.8901179432868958,,2.4354169368743896
60,609,0.8885011672973633,,2.431492567062378,
61,614,,0.8873965740203857,,2.4287984371185303
61,619,,0.8920511603355408,,2.4401297569274902
61,619,0.8886051177978516,,2.43174409866333,
62,624,,0.8904507160186768,,2.436227560043335
62,629,,0.8888694047927856,,2.432378053665161
62,629,0.8884536623954773,,2.4313790798187256,
63,634,,0.8870503902435303,,2.427957534790039
63,639,,0.888117253780365,,2.430549144744873
63,639,0.8882707357406616,,2.430931329727173,
64,644,,0.8914653062820435,,2.4387004375457764
64,649,,0.8872620463371277,,2.428471565246582
64,649,0.888440728187561,,2.4313418865203857,
65,654,,0.8899479508399963,,2.4350030422210693
65,659,,0.8845607042312622,,2.4219202995300293
65,659,0.8883150815963745,,2.431035041809082,
66,664,,0.8890387415885925,,2.4327900409698486
66,669,,0.886685848236084,,2.427072525024414
66,669,0.8885477781295776,,2.431609869003296,
67,674,,0.8852774500846863,,2.423656702041626
67,679,,0.8906293511390686,,2.4366626739501953
67,679,0.8886922597885132,,2.431959867477417,
68,684,,0.8891010880470276,,2.4329416751861572
68,689,,0.890641987323761,,2.4366934299468994
68,689,0.8884879350662231,,2.4314544200897217,
69,694,,0.884064793586731,,2.420719623565674
69,699,,0.8894556760787964,,2.433804512023926
69,699,0.8881476521492004,,2.4306297302246094,
70,704,,0.8861512541770935,,2.4257755279541016
70,709,,0.886015772819519,,2.4254469871520996
70,709,0.8880282640457153,,2.430345296859741,
