epoch,step,train_loss_epoch,train_loss_step
0,4,,1.0207748413085938
0,9,,0.9915785789489746
0,14,,0.927236020565033
0,19,,0.8776572346687317
0,24,,0.8331403732299805
0,29,,0.7679154872894287
0,34,,0.7159284353256226
0,39,,0.6771785020828247
0,44,,0.6750643253326416
0,49,,0.6660876274108887
0,54,,0.6610592007637024
0,59,,0.6593718528747559
0,62,0.8047997951507568,
1,64,,0.6609110236167908
1,69,,0.6604613065719604
1,74,,0.6592894792556763
1,79,,0.6547518372535706
1,84,,0.6544268131256104
1,89,,0.6536091566085815
1,94,,0.6492549180984497
1,99,,0.6559436321258545
1,104,,0.64681476354599
1,109,,0.651893675327301
1,114,,0.6536421179771423
1,119,,0.6569952964782715
1,124,,0.6465690732002258
1,125,0.6534281373023987,
2,129,,0.6628774404525757
2,134,,0.6487433910369873
2,139,,0.6473473310470581
2,144,,0.6478728652000427
2,149,,0.6448783278465271
2,154,,0.6492267847061157
2,159,,0.6469931602478027
2,164,,0.6519472599029541
2,169,,0.6438315510749817
2,174,,0.6476699113845825
2,179,,0.6526810526847839
2,184,,0.6419458985328674
2,188,0.6491193771362305,
3,189,,0.6530917286872864
3,194,,0.6467720866203308
3,199,,0.6489384770393372
3,204,,0.6496109962463379
3,209,,0.6477965116500854
3,214,,0.6488756537437439
3,219,,0.6438411474227905
3,224,,0.6446958780288696
3,229,,0.6504960656166077
3,234,,0.6478842496871948
3,239,,0.6432169675827026
3,244,,0.6425353288650513
3,249,,0.6488738059997559
3,251,0.647933840751648,
4,254,,0.6475872993469238
4,259,,0.6420528292655945
4,264,,0.6417049169540405
4,269,,0.6438541412353516
4,274,,0.6458308100700378
4,279,,0.6437929272651672
4,284,,0.6549000144004822
4,289,,0.647643506526947
4,294,,0.6493812203407288
4,299,,0.6475682854652405
4,304,,0.6438835263252258
4,309,,0.6458059549331665
4,314,,0.644936740398407
4,314,0.6471117734909058,
5,319,,0.6472576856613159
5,324,,0.6504303216934204
5,329,,0.6414564251899719
5,334,,0.6433916091918945
5,339,,0.6471842527389526
5,344,,0.652592122554779
5,349,,0.6428884267807007
5,354,,0.6543524861335754
5,359,,0.646820068359375
5,364,,0.6499860286712646
5,369,,0.6467970013618469
5,374,,0.6405362486839294
5,377,0.6461812853813171,
6,379,,0.6457395553588867
6,384,,0.6449428200721741
6,389,,0.6473122239112854
6,394,,0.6440415978431702
6,399,,0.647254467010498
6,404,,0.6481203436851501
6,409,,0.6402513980865479
6,414,,0.6460379958152771
6,419,,0.643326461315155
6,424,,0.6501961946487427
6,429,,0.6437661647796631
6,434,,0.64493328332901
6,439,,0.6442018151283264
6,440,0.645414412021637,
7,444,,0.6456400752067566
7,449,,0.646389901638031
7,454,,0.6409123539924622
7,459,,0.6440960168838501
7,464,,0.6454161405563354
7,469,,0.6472460031509399
7,474,,0.6472600698471069
7,479,,0.6516669392585754
7,484,,0.653024435043335
7,489,,0.641616702079773
7,494,,0.6462229490280151
7,499,,0.6491928696632385
7,503,0.6458925008773804,
8,504,,0.651196300983429
8,509,,0.6402146220207214
8,514,,0.6434196829795837
8,519,,0.6489039063453674
8,524,,0.6450546979904175
8,529,,0.6419110298156738
8,534,,0.639003574848175
8,539,,0.6520459651947021
8,544,,0.6449418663978577
8,549,,0.6480680704116821
8,554,,0.6483539342880249
8,559,,0.6484017968177795
8,564,,0.6436333656311035
8,566,0.6454942226409912,
9,569,,0.6497874855995178
9,574,,0.6531299352645874
9,579,,0.6387156844139099
9,584,,0.641775906085968
9,589,,0.6453582048416138
9,594,,0.6473243832588196
9,599,,0.6466498374938965
9,604,,0.6469696760177612
9,609,,0.6461502313613892
9,614,,0.6457767486572266
9,619,,0.6361472606658936
9,624,,0.6544442176818848
9,629,,0.6481806039810181
9,629,0.6454432606697083,
10,634,,0.6447048783302307
10,639,,0.6456232666969299
10,644,,0.6400883793830872
10,649,,0.6418219804763794
10,654,,0.6446705460548401
10,659,,0.6401427984237671
10,664,,0.6454411745071411
10,669,,0.6462520360946655
10,674,,0.6488792300224304
10,679,,0.6376180648803711
10,684,,0.6506202816963196
10,689,,0.646465539932251
10,692,0.6455997824668884,
11,694,,0.6511642336845398
11,699,,0.6557525396347046
11,704,,0.6433969140052795
11,709,,0.6466469764709473
11,714,,0.642985463142395
11,719,,0.6384642124176025
11,724,,0.6400163769721985
11,729,,0.6476781964302063
11,734,,0.6479768753051758
11,739,,0.6434155106544495
11,744,,0.6474823355674744
11,749,,0.6484270095825195
11,754,,0.6436300873756409
11,755,0.6456030011177063,
12,759,,0.6454671621322632
12,764,,0.6482280492782593
12,769,,0.6466909050941467
12,774,,0.6401600241661072
12,779,,0.6460253596305847
12,784,,0.6532047986984253
12,789,,0.6417741775512695
12,794,,0.6405935883522034
12,799,,0.6468225717544556
12,804,,0.6407566070556641
12,809,,0.6473062038421631
12,814,,0.6436396837234497
12,818,0.6444633603096008,
13,819,,0.6408453583717346
13,824,,0.645328938961029
13,829,,0.641472339630127
13,834,,0.6427010893821716
13,839,,0.6495329737663269
13,844,,0.642413318157196
13,849,,0.6438522934913635
13,854,,0.641974925994873
13,859,,0.6458434462547302
13,864,,0.6423050165176392
13,869,,0.6420975923538208
13,874,,0.6412992477416992
13,879,,0.6438912749290466
13,881,0.6447885036468506,
14,884,,0.6475858092308044
14,889,,0.6443056464195251
14,894,,0.6453909873962402
14,899,,0.6460651755332947
14,904,,0.6471034288406372
14,909,,0.6485949158668518
14,914,,0.6483808159828186
14,919,,0.6379888653755188
14,924,,0.6450905203819275
14,929,,0.6415963172912598
14,934,,0.640510618686676
14,939,,0.6441723108291626
14,944,,0.6454679369926453
14,944,0.6449049115180969,
15,949,,0.6390646696090698
15,954,,0.6457204222679138
15,959,,0.6485445499420166
15,964,,0.635672926902771
15,969,,0.6409077048301697
15,974,,0.645808756351471
15,979,,0.6413039565086365
15,984,,0.6416831016540527
15,989,,0.6464210748672485
15,994,,0.6522332429885864
15,999,,0.6417664885520935
15,1004,,0.6453333497047424
15,1007,0.644787609577179,
16,1009,,0.6474942564964294
16,1014,,0.6415534019470215
16,1019,,0.6404067873954773
16,1024,,0.6445276141166687
16,1029,,0.6502852439880371
16,1034,,0.6377043724060059
16,1039,,0.6403785347938538
16,1044,,0.6455581784248352
16,1049,,0.6446176767349243
16,1054,,0.6481853723526001
16,1059,,0.6416913866996765
16,1064,,0.6422267556190491
16,1069,,0.6452892422676086
16,1070,0.644245982170105,
17,1074,,0.6438741087913513
17,1079,,0.6406359672546387
17,1084,,0.6492488384246826
17,1089,,0.6459930539131165
17,1094,,0.6456496119499207
17,1099,,0.6455642580986023
17,1104,,0.6424590945243835
17,1109,,0.6447283625602722
17,1114,,0.6377471685409546
17,1119,,0.6499900221824646
17,1124,,0.644385039806366
17,1129,,0.6433404088020325
17,1133,0.6444444060325623,
18,1134,,0.6526241302490234
18,1139,,0.6470091342926025
18,1144,,0.6453273296356201
18,1149,,0.6450405716896057
18,1154,,0.6452189683914185
18,1159,,0.6367695927619934
18,1164,,0.6379307508468628
18,1169,,0.6365064978599548
18,1174,,0.641731858253479
18,1179,,0.6467124819755554
18,1184,,0.6304752230644226
18,1189,,0.6493491530418396
18,1194,,0.6443214416503906
18,1196,0.6445092558860779,
19,1199,,0.6441821455955505
19,1204,,0.6489189267158508
19,1209,,0.6449111700057983
19,1214,,0.6444780826568604
19,1219,,0.6438175439834595
19,1224,,0.6421171426773071
19,1229,,0.645670473575592
19,1234,,0.6442413330078125
19,1239,,0.6427236795425415
19,1244,,0.6466616988182068
19,1249,,0.6392448544502258
19,1254,,0.6439343094825745
19,1259,,0.6433186531066895
19,1259,0.643936038017273,
