epoch,step,train_loss_epoch,train_loss_step
0,4,,0.9893902540206909
0,9,,0.9651294946670532
0,14,,0.9072175621986389
0,19,,0.8230342864990234
0,24,,0.7701085805892944
0,29,,0.7074165940284729
0,34,,0.6434372067451477
0,39,,0.6123604774475098
0,44,,0.5932024121284485
0,49,,0.5885827541351318
0,54,,0.5731766819953918
0,59,,0.5885504484176636
0,62,0.7462035417556763,
1,64,,0.5862014889717102
1,69,,0.5848488807678223
1,74,,0.580588698387146
1,79,,0.5848867893218994
1,84,,0.5868644118309021
1,89,,0.575279951095581
1,94,,0.5796911716461182
1,99,,0.5766037702560425
1,104,,0.5539464354515076
1,109,,0.5702940821647644
1,114,,0.556415855884552
1,119,,0.5562785267829895
1,124,,0.566981315612793
1,125,0.5728991031646729,
2,129,,0.5733817219734192
2,134,,0.5642542243003845
2,139,,0.5635777711868286
2,144,,0.5710539221763611
2,149,,0.5626322627067566
2,154,,0.5647103190422058
2,159,,0.5609050989151001
2,164,,0.569628894329071
2,169,,0.5663224458694458
2,174,,0.5668277144432068
2,179,,0.5660510659217834
2,184,,0.5723652243614197
2,188,0.5658648014068604,
3,189,,0.564878523349762
3,194,,0.5532190203666687
3,199,,0.5676791071891785
3,204,,0.5649222731590271
3,209,,0.5645368099212646
3,214,,0.5735292434692383
3,219,,0.5626848340034485
3,224,,0.5615857243537903
3,229,,0.5589766502380371
3,234,,0.5666797161102295
3,239,,0.5758017897605896
3,244,,0.5739608407020569
3,249,,0.5673351287841797
3,251,0.5638085007667542,
4,254,,0.568175196647644
4,259,,0.560957670211792
4,264,,0.5573661923408508
4,269,,0.578086256980896
4,274,,0.5666030645370483
4,279,,0.5672827363014221
4,284,,0.5855647325515747
4,289,,0.5669033527374268
4,294,,0.5621664524078369
4,299,,0.5486695766448975
4,304,,0.552959680557251
4,309,,0.5591824054718018
4,314,,0.5551005005836487
4,314,0.5626704096794128,
5,319,,0.5587881803512573
5,324,,0.5610506534576416
