epoch,step,train_loss_epoch,train_loss_step
0,4,,0.7232245802879333
0,9,,0.69245445728302
0,14,,0.7051784992218018
0,19,,0.619140088558197
0,24,,0.639140784740448
0,29,,0.6167609691619873
0,34,,0.5987288355827332
0,39,,0.5698467493057251
0,44,,0.5728216171264648
0,49,,0.4742671847343445
0,54,,0.47945263981819153
0,59,,0.45731639862060547
0,62,0.6098427772521973,
1,64,,0.45250868797302246
1,69,,0.4185366928577423
1,74,,0.40447214245796204
1,79,,0.4159959852695465
1,84,,0.39661934971809387
1,89,,0.40996524691581726
1,94,,0.40476301312446594
1,99,,0.4000847637653351
1,104,,0.3918892443180084
1,109,,0.409376859664917
1,114,,0.4160948097705841
1,119,,0.39428767561912537
1,124,,0.41832980513572693
1,125,0.40978240966796875,
2,129,,0.4238393306732178
2,134,,0.4072583317756653
2,139,,0.37318384647369385
2,144,,0.400618314743042
2,149,,0.3829701840877533
2,154,,0.3958938419818878
2,159,,0.38969969749450684
2,164,,0.40591588616371155
2,169,,0.4072798192501068
2,174,,0.3986566662788391
2,179,,0.38023510575294495
2,184,,0.392645001411438
2,188,0.39824387431144714,
3,189,,0.4100252091884613
3,194,,0.37093156576156616
3,199,,0.37668174505233765
3,204,,0.38768860697746277
3,209,,0.4106444716453552
3,214,,0.42764100432395935
3,219,,0.4008339047431946
3,224,,0.3855620324611664
3,229,,0.4051927626132965
3,234,,0.39968612790107727
3,239,,0.38819703459739685
3,244,,0.41363611817359924
3,249,,0.40493306517601013
3,251,0.39584630727767944,
4,254,,0.3910326361656189
4,259,,0.3711441457271576
4,264,,0.3947834074497223
4,269,,0.37551236152648926
4,274,,0.38138875365257263
4,279,,0.3929227292537689
4,284,,0.39521950483322144
4,289,,0.40266624093055725
4,294,,0.3939656913280487
4,299,,0.39781391620635986
4,304,,0.39654606580734253
4,309,,0.3815886378288269
4,314,,0.38093259930610657
4,314,0.3939317762851715,
5,319,,0.38375818729400635
5,324,,0.39047718048095703
5,329,,0.39455896615982056
5,334,,0.3958854377269745
5,339,,0.4026474356651306
5,344,,0.3867855668067932
5,349,,0.40062272548675537
5,354,,0.3797668218612671
5,359,,0.3776072859764099
5,364,,0.3786957859992981
5,369,,0.4216686487197876
5,374,,0.40298983454704285
5,377,0.39194583892822266,
6,379,,0.3607613146305084
6,384,,0.38859862089157104
6,389,,0.41171419620513916
6,394,,0.4164724051952362
6,399,,0.4164440929889679
6,404,,0.4072045385837555
6,409,,0.39477109909057617
6,414,,0.38985851407051086
6,419,,0.3805418312549591
6,424,,0.39542269706726074
6,429,,0.38928502798080444
6,434,,0.4140414297580719
6,439,,0.42884311079978943
6,440,0.39201033115386963,
7,444,,0.387548565864563
7,449,,0.3685495853424072
7,454,,0.381087064743042
7,459,,0.37498894333839417
7,464,,0.3986676037311554
7,469,,0.4055037200450897
