epoch,step,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step
0,4,,3.413206100463867,,30.36243438720703
0,9,,3.1371517181396484,,23.03815460205078
0,9,3.4230246543884277,,31.461740493774414,
1,14,,2.5843372344970703,,13.254501342773438
1,19,,2.368006706237793,,10.676090240478516
1,19,2.619377613067627,,14.178988456726074,
2,24,,2.33241605758667,,10.302803993225098
2,29,,2.315398931503296,,10.128962516784668
2,29,2.3344874382019043,,10.326013565063477,
3,34,,2.3017144203186035,,9.991297721862793
3,39,,2.281280040740967,,9.789202690124512
3,39,2.29400897026062,,9.914977073669434,
4,44,,2.2746472358703613,,9.724488258361816
4,49,,2.2809977531433105,,9.786439895629883
4,49,2.2788772583007812,,9.765756607055664,
5,54,,2.267949104309082,,9.659570693969727
5,59,,2.2748444080352783,,9.72640609741211
5,59,2.271735668182373,,9.696334838867188,
6,64,,2.2697017192840576,,9.676514625549316
6,69,,2.265061378479004,,9.63171672821045
6,69,2.2683932781219482,,9.663980484008789,
7,74,,2.274317741394043,,9.721284866333008
7,79,,2.2675230503082275,,9.655455589294434
7,79,2.267256736755371,,9.652946472167969,
8,84,,2.2636923789978027,,9.618539810180664
8,89,,2.2688000202178955,,9.667793273925781
8,89,2.2664291858673096,,9.64496898651123,
9,94,,2.267291784286499,,9.653223037719727
9,99,,2.270235538482666,,9.681681632995605
9,99,2.2660980224609375,,9.641782760620117,
10,104,,2.2692322731018066,,9.67197322845459
10,109,,2.2663557529449463,,9.64419174194336
10,109,2.265289068222046,,9.633959770202637,
11,114,,2.263031482696533,,9.612184524536133
11,119,,2.2638614177703857,,9.620165824890137
11,119,2.2640786170959473,,9.622282028198242,
12,124,,2.2626760005950928,,9.608768463134766
12,129,,2.2552664279937744,,9.537834167480469
12,129,2.2637035846710205,,9.618703842163086,
13,134,,2.2662389278411865,,9.643064498901367
13,139,,2.2657394409179688,,9.638249397277832
13,139,2.2634780406951904,,9.616585731506348,
14,144,,2.2663559913635254,,9.644193649291992
14,149,,2.261521339416504,,9.59768009185791
14,149,2.262636184692383,,9.608441352844238,
15,154,,2.2663519382476807,,9.64415454864502
15,159,,2.2669379711151123,,9.649807929992676
15,159,2.2630560398101807,,9.612494468688965,
16,164,,2.265502691268921,,9.635968208312988
16,169,,2.2634339332580566,,9.616053581237793
16,169,2.26234769821167,,9.605668067932129,
17,174,,2.2660670280456543,,9.641407012939453
17,179,,2.26727032661438,,9.65301513671875
17,179,2.263575792312622,,9.617441177368164,
18,184,,2.2607407569885254,,9.590190887451172
18,189,,2.271749973297119,,9.696354866027832
18,189,2.264732837677002,,9.62863540649414,
19,194,,2.264554262161255,,9.626832962036133
19,199,,2.2641794681549072,,9.623225212097168
19,199,2.262596607208252,,9.6080322265625,
20,204,,2.269723653793335,,9.676727294921875
20,209,,2.260464668273926,,9.587543487548828
20,209,2.2626044750213623,,9.608144760131836,
21,214,,2.2659382820129395,,9.640166282653809
21,219,,2.2602672576904297,,9.585651397705078
21,219,2.2627854347229004,,9.60986042022705,
22,224,,2.263671875,,9.618342399597168
22,229,,2.261802911758423,,9.600381851196289
22,229,2.2628226280212402,,9.610276222229004,
23,234,,2.2620291709899902,,9.602554321289062
23,239,,2.260409116744995,,9.587010383605957
23,239,2.2624869346618652,,9.607024192810059,
24,244,,2.2537834644317627,,9.523699760437012
24,249,,2.266648054122925,,9.647010803222656
24,249,2.2621655464172363,,9.603949546813965,
25,254,,2.2610232830047607,,9.592901229858398
25,259,,2.265047550201416,,9.631583213806152
25,259,2.261831760406494,,9.600691795349121,
26,264,,2.2567062377929688,,9.551576614379883
26,269,,2.2605555057525635,,9.588414192199707
26,269,2.2609195709228516,,9.591991424560547,
27,274,,2.259596586227417,,9.579224586486816
27,279,,2.262556552886963,,9.607620239257812
27,279,2.2622218132019043,,9.604455947875977,
28,284,,2.2648465633392334,,9.629647254943848
28,289,,2.2649471759796143,,9.630616188049316
28,289,2.262822151184082,,9.610207557678223,
29,294,,2.2698776721954346,,9.678217887878418
29,299,,2.2625770568847656,,9.607817649841309
29,299,2.2629504203796387,,9.611457824707031,
30,304,,2.261476516723633,,9.597249031066895
30,309,,2.263486623764038,,9.616560935974121
30,309,2.2623534202575684,,9.605748176574707,
31,314,,2.25890851020813,,9.572635650634766
31,319,,2.2634456157684326,,9.616166114807129
31,319,2.2620291709899902,,9.60269832611084,
32,324,,2.258859634399414,,9.57216739654541
32,329,,2.260047435760498,,9.58354377746582
32,329,2.2612969875335693,,9.59556770324707,
33,334,,2.2559304237365723,,9.544169425964355
33,339,,2.267052173614502,,9.650910377502441
33,339,2.2607619762420654,,9.590581893920898,
34,344,,2.260449171066284,,9.587394714355469
34,349,,2.2573201656341553,,9.557442665100098
34,349,2.261037826538086,,9.59310245513916,
35,354,,2.2591447830200195,,9.574897766113281
35,359,,2.261089324951172,,9.593533515930176
35,359,2.260739326477051,,9.590256690979004,
36,364,,2.2575411796569824,,9.559555053710938
36,369,,2.2619457244873047,,9.601754188537598
36,369,2.260279655456543,,9.585798263549805,
37,374,,2.2576630115509033,,9.56071949005127
37,379,,2.2665364742279053,,9.645934104919434
37,379,2.260638952255249,,9.589317321777344,
