epoch,step,train_loss_epoch,train_loss_step
0,4,,1.089328408241272
0,9,,1.0142267942428589
0,14,,0.9340788125991821
0,19,,0.8437568545341492
0,24,,0.7955847978591919
0,29,,0.7054593563079834
0,34,,0.6328821778297424
0,39,,0.6116702556610107
0,44,,0.6127312183380127
0,49,,0.5975515246391296
0,54,,0.5912922024726868
0,59,,0.5857915282249451
0,62,0.7638651132583618,
1,64,,0.5859817266464233
1,69,,0.5814908146858215
1,74,,0.5835469961166382
1,79,,0.5822163820266724
1,84,,0.5779179334640503
1,89,,0.580193042755127
1,94,,0.5752641558647156
1,99,,0.5759864449501038
1,104,,0.5795503258705139
1,109,,0.5788024663925171
1,114,,0.5729184746742249
1,119,,0.5774195790290833
1,124,,0.577201247215271
1,125,0.5790867209434509,
2,129,,0.5781199336051941
2,134,,0.5782685875892639
2,139,,0.5793671011924744
2,144,,0.5694220066070557
2,149,,0.5698161125183105
2,154,,0.5775222182273865
2,159,,0.5750393867492676
2,164,,0.5720164179801941
2,169,,0.5699856877326965
2,174,,0.5743274092674255
2,179,,0.5687984228134155
2,184,,0.5664629340171814
2,188,0.5730361938476562,
3,189,,0.5661133527755737
3,194,,0.5767825841903687
3,199,,0.5624381899833679
3,204,,0.5685773491859436
3,209,,0.5726280212402344
3,214,,0.5686603784561157
3,219,,0.5722769498825073
3,224,,0.5758287906646729
3,229,,0.5699455738067627
3,234,,0.5699501633644104
3,239,,0.5713725686073303
3,244,,0.5668169856071472
3,249,,0.572263240814209
3,251,0.5692963004112244,
4,254,,0.5664342045783997
4,259,,0.5722008943557739
4,264,,0.5718656182289124
4,269,,0.5732894539833069
4,274,,0.5722821354866028
4,279,,0.5741841197013855
4,284,,0.567107617855072
4,289,,0.564422607421875
4,294,,0.5707089304924011
4,299,,0.5681823492050171
4,304,,0.5695196390151978
4,309,,0.5665221810340881
4,314,,0.5642333626747131
4,314,0.5680170059204102,
5,319,,0.5656949281692505
5,324,,0.572796642780304
5,329,,0.5687893033027649
5,334,,0.5666190981864929
5,339,,0.5653982162475586
5,344,,0.5701018571853638
5,349,,0.5709189176559448
5,354,,0.5701277256011963
5,359,,0.563751220703125
5,364,,0.567822277545929
5,369,,0.5719969272613525
5,374,,0.5713761448860168
5,377,0.5684563517570496,
6,379,,0.5791258215904236
6,384,,0.5746158957481384
6,389,,0.5677717328071594
6,394,,0.5680184960365295
6,399,,0.5703151822090149
6,404,,0.5695086121559143
6,409,,0.5631852746009827
6,414,,0.5668287873268127
6,419,,0.5743992328643799
6,424,,0.57567298412323
6,429,,0.5656372308731079
6,434,,0.5776926875114441
6,439,,0.5689394474029541
6,440,0.5681532621383667,
7,444,,0.5662611126899719
7,449,,0.5666746497154236
7,454,,0.5723686814308167
7,459,,0.5674978494644165
7,464,,0.5748262405395508
7,469,,0.5611796975135803
7,474,,0.5767134428024292
7,479,,0.5583754777908325
7,484,,0.5724491477012634
7,489,,0.5702641606330872
7,494,,0.5563469529151917
7,499,,0.5654290318489075
7,503,0.5672395825386047,
8,504,,0.5684359073638916
8,509,,0.5598663091659546
8,514,,0.5723393559455872
8,519,,0.5683947205543518
8,524,,0.5660121440887451
8,529,,0.5691543817520142
8,534,,0.5706533193588257
8,539,,0.5606641173362732
8,544,,0.5648714900016785
8,549,,0.5682806968688965
8,554,,0.5626379251480103
8,559,,0.564562976360321
8,564,,0.5599130392074585
8,566,0.5672210454940796,
9,569,,0.565443217754364
9,574,,0.5669395923614502
9,579,,0.5652187466621399
9,584,,0.5656493902206421
9,589,,0.5696297287940979
9,594,,0.5718068480491638
