epoch,step,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step
0,4,,1.6853896379470825,,5.394552707672119
0,9,,1.2955827713012695,,3.6531243324279785
0,9,1.6659809350967407,,5.44881534576416,
1,14,,0.8993709087371826,,2.4580562114715576
1,19,,0.8322502970695496,,2.298485279083252
1,19,0.9419757723808289,,2.5860323905944824,
2,24,,0.8321471214294434,,2.298248052597046
2,29,,0.8261324167251587,,2.28446626663208
2,29,0.8324573636054993,,2.2989768981933594,
3,34,,0.8282538056373596,,2.2893178462982178
3,39,,0.8235025405883789,,2.2784664630889893
3,39,0.8254711031913757,,2.2829673290252686,
4,44,,0.8210805058479309,,2.2729544639587402
4,49,,0.8254606127738953,,2.2829320430755615
4,49,0.8245588541030884,,2.2808799743652344,
5,54,,0.8218226432800293,,2.274641990661621
5,59,,0.8246686458587646,,2.2811248302459717
5,59,0.8237494230270386,,2.2790393829345703,
6,64,,0.8166243433952332,,2.262848377227783
6,69,,0.8235379457473755,,2.2785470485687256
6,69,0.8234556317329407,,2.278372049331665,
7,74,,0.8255723118782043,,2.2831871509552
7,79,,0.8228636980056763,,2.2770113945007324
7,79,0.8226639032363892,,2.2765634059906006,
8,84,,0.8224848508834839,,2.276148796081543
8,89,,0.8227241039276123,,2.276693344116211
8,89,0.8222300410270691,,2.2755751609802246,
9,94,,0.8230560421943665,,2.277449131011963
9,99,,0.825072169303894,,2.282045602798462
9,99,0.8222697377204895,,2.275665044784546,
10,104,,0.8225558400154114,,2.276310443878174
10,109,,0.8262882232666016,,2.2848222255706787
10,109,0.8230306506156921,,2.2774009704589844,
11,114,,0.8249537348747253,,2.2817752361297607
11,119,,0.8205662965774536,,2.2717859745025635
11,119,0.8248589634895325,,2.281569480895996,
12,124,,0.8229221701622009,,2.277144432067871
12,129,,0.8258562684059143,,2.2838354110717773
12,129,0.8238101005554199,,2.279174327850342,
13,134,,0.8202462196350098,,2.271059036254883
13,139,,0.825832724571228,,2.2837817668914795
13,139,0.8229983448982239,,2.2773373126983643,
14,144,,0.8218417167663574,,2.2746853828430176
14,149,,0.8237656354904175,,2.2790658473968506
